content_names,content_dates,content_hits,content_coms 
130,2017-04-19 14:09:06,4,"어둠의 대나무숲 #231143번째 속삭임

시험기간에는 안주가 저렴한 중대촌에서 간단히 한잔??"
131,2017-04-19 13:24:06,6,"어둠의 대나무숲 #231142번째 속삭임

안녕하세요,
중앙대 대학원 심리학과 임상심리학 전공 석사과정생입니다.

현재 진행되고 있는 심리 실험에 참여하실 참가자를 모집하고 있습니다.
관심있는 분들의 많은 참여 부탁드립니다.

* 실험 내용- 영상몰입 및 주의력 관련 실험(약 50분) 
* 실험 기간- 2017년 4월 ~ (실험 대상자 모집이 모두 완료될 때까지)
* 설문 시간 및 사례비
 - 설문에는 대략 5분 정도의 시간이 소요됩니다
 - 설문을 통해 실험 참가자로 선정되신 후 실험에 참여해주시면, 기프티콘(8000원)을 지급해드립니다.

* 실험 참가 조건
- 아래 링크로 연결된 설문을 작성하시면 별도의 선정 기준에 따라 추후 연락을 드립니다.
https://docs.google.com/forms/d/e/1FAIpQLSfLmO_Y5p0X5GqAObvIIy81tg3Nx7NRQVkh7ChdSvKhcf14IA/viewform?usp=send_form

* 기타 문의 사항- jun228330@naver.com 으로 문의 해주시기 바랍니다."
132,2017-04-19 12:54:06,10,"어둠의 대나무숲 #231141번째 속삭임

17일 310관 올라가는 홀수 엘베 타신 남자 두분...^^ 5층에 내리고 싶으시면 말로만 '5층 5층'만 계속 말하면서 생판 처음보는 사람들한테 시키지 말고 직접 누르거나 정중하게 부탁을 하세요. 결국 다른 사람이 눌러줬던데, 저는 5층 누른 거 취소해달라는 말인줄 알고 '실수로' 취소 눌러버렸네요^^ 중간에 내려서 어떻게 됐는진 모르지만 너무 화내진 마시길~ 저는 여러분들의 엘베도우미가 아닙니다^^

어둠의 대나무숲 #231140번째 속삭임

도서관에서 공부하시는분들! 감기걸리신분들!
기침하시는분들 제발 마스크라도 쓰거나 그게아니면 최소한 입이라도 가리고 해주세요...
환기도 잘 안되는데서 계속 기침해대시면 주변사람들 다같이 아프자는건데 대체 무슨심보인가요 ㅇ ㅠㅇ
그만좀 아프고싶어요"
133,2017-04-19 12:24:06,3,"어둠의 대나무숲 #231139번째 속삭임

경제학과 ㅈㅁㅈ 학우분 찾는다는 제보자인데요
댓글에 태그 되신 분 맞으시고 이쁘셔서 제보 한 것도 맞아요 남자친구 없으시다면 메세지 보내봐도 될까요?"
134,2017-04-19 11:54:06,1,"어둠의 대나무숲 #231138번째 속삭임

심리학개론 ㅂㅈㅅ 교수님 꺼 수강하시는 학우분들 계신가요? 강의 듣다 멘붕오네요....저만 못 알아듣는 건지....말 자체를 이해를 못하겟어요...주어 동사 다 틀리시고...화법도 이상해요 같은 부분 세번 듣고 잇는데도 이해가 도무지 안되는 건 뭘까요???? 말을 너무 못하시는 느낌적인 느낌 저만 그렇게 생각하나요ㅠㅠㅠㅠ"
135,2017-04-19 11:39:06,1,"어둠의 대나무숲 #231137번째 속삭임

안녕 햇살따사로운 오늘같은 날. 작년의 우리는 여의도에서 돗자리펴고 나란히 누워 사랑을 만끽했었지. 그치만 나는 너와 함께했던 시간들과 추억들이 부질없게 느껴지고 어디서부터가 너의 진심이었을지 의심스러워.
 1년 5개월이라는 적어도 나한테는 짧지않은 연애기간이었고, 있는시간 없는시간 쪼개면서라도 널 보고싶어 학교에 찾아가곤 했지. 한강을 건너 너를 보러가는길에 언제나 설렘으로 가득했어. 나를 만나면서 살이쪄가는 너의 모습도 사랑스러웠고 밥 잘 못챙겨먹을때면 속상했고 공부하느라 힘들어하는 모습을보며  조금이라도 힘이 되주고싶었어. 
그런데...너가 200일쯤에 다른여자와 2주넘게 오픈카톡을 한 사실을 알게됐고 나는 널 많이믿었던만큼 실망이컸어. 내가 너한테 많이 부족한 사람인가라는 생각이 많이들었고 사람은 누구나 실수를 하니까 이해하려 노력했어. 그치만 얼마안있어서 너의 핸드폰 앨범에 학원생의 노출많은 사진을 떡하니 저장해 놓았더라...이번에는 카톡방까지 나가고 치밀해졌고ㅎㅎ  그래...사람맘은 변할 수 있는거야. 그래서 말했잖아. 다른여자만나는건 잘못된게 아니지만, 적어도 최소한의 예의로 나랑 헤어지고 만나라고.... 
 올해 나는 3학년, 너는 4학년이 되었고 너는 기사자격증, 졸업작품, 알바로 점점 바빠졌어. 서운했어..그치만 미래를 위해 열심히하는 모습이 기특했고 그래서 보고싶지만 참으려고 많이 노력했어.
근데..너는 아니었나봐. 나는 너가 공부하느라 새벽에자고 피곤해하는줄 알았는데 너는 오픈채팅의 익명의 동문여자랑 카톡하느라 밤을 샌거더라...그리고 나에대해 그렇게 안좋게 생각하는줄 몰랐어... 나랑 헤어지고 편하게 그분 만나면되는데 왜이렇게까지 나를 비참하게 만드는지 모르겠더라. 다시는 안그럴거라는 너의 말을 믿은 결과가 바로 이런거였구나...  씨씨하고싶었으면 이야기를 하지 그랬어.
글래머한 여자가 좋았으면 처음부터 날 만나지 말지 그랬어. 요즘 변한 너의 모습을 직감으로 느끼며 말을 꺼내도 너는 그저 바쁘고 전공도 달라서 그런것같다고했는데..너는 그분이랑은 밤새 조잘조잘 나와의 연애초의 모습처럼 생기넘치더라... 이제 나도 많이 지쳤고 남자를 불신하는 마음까지 생겼어.
너 덕분에 세상을 보는 안목을 키운거같다.
잘지내 안녕"
136,2017-04-19 10:55:19,4,"어둠의 대나무숲 #231136번째 속삭임

수요일 오전 9시 수업에 늦지 않기 위해 부랴부랴 후문 쪽 언덕길을 올라가고 있었습니다. 코사마트 라인의 한 건물에서 나온 그녀는 바로 담배 한 개피를 태우더군요. 사람이 많이 왔다갔다하는 시간대에 그 좁은 길에서 흡연을 하는 모습에 놀라기도 했고 바로 뒤에 있었기 때문에 담배 연기에 불쾌하기도 했습니다. 더욱 눈살을 찌푸리게 했던 것은 인근 초등학교에 등교 중인 어린 친구들도 있었는데 전혀 신경쓰지 않는 듯한 모습이었습니다. 비흡연자이지만 흡연하는 친구들이 많아 그들의 고충을 잘 알고 있습니다. 금연구역은 늘어나고 흡연구역은 사라지는 추세이다보니 답답함을 느끼는 친구들이 많더라구요. 하지만 그 친구들도 길을 가며 더군다나 어린 아이들까지 있는 그런 장소에서 담배 연기를 내뿜는 모습은 본 적이 없습니다. 매너를 지키며 흡연하는 분들도 많은데 아침부터 그런 모습을 보니 안타깝더라고요. 타인을 조금만 더 배려하는 애연가가 되시길 바라겠습니다."
137,2017-04-17 15:42:06,8,"어둠의 대나무숲 #231135번째 속삭임

기숙사 관생분들 중 몇몇 분들 주의해서 봐주세요 
12시 넘으면 방에서 웃고 떠드는건 좀 자제합시다..
옆방에 다들려요 공부하다 개빡침

어둠의 대나무숲 #231134번째 속삭임

중앙대 안성캠 학생이에요 축제기간인것도 이해하고 술 먹고 노는 것도 이해합니다 저도 놀고 새벽에 들어가고하니까요 그런데 기본예의라는 건 있어야하지 않나요? 새벽에 원룸에 들어갈땐 다른 사람들위해서 종용히 가는게 예의에요 ,길거리에선 고성 지르시면 다른사람들은 어떻게 자나요? 예의는 좀 지키면서 놀아요 .. 제발"
138,2017-04-17 15:12:06,12,"어둠의 대나무숲 #231133번째 속삭임

#231122번째 글을 보고 쓰는 글
저는 다음달 일병인 핵짬찌입니다.
군대와서 느낀건데...여기서 열심히 하는 동기는 포상밖에 없어요.
잘 한다고 월급이 오르나요? 아니면 다른 인센티브가 주어지나요?
아무것도 없어요.

육본에서 이 제도를 실시한 이유를 봤어요.
틀린 말은 아니에요. 포상 휴가가 빈익빈 부익부로 받는 사람만 받는 그런 시스템이긴 해요.
그렇다고 지금 있는 사람 포상을 다 잘라버리고 지금 들어온 사람들에게 제한을 두면...
그대들이 그렇게 까는 북한 공산주의랑 다를 바가 없네요.
다 같이 못사는, 그리고 고위 간부들만 편한(휴가 제한 병사들만 있으니까요)
전 앞으로 적당히 살 생각입니다.
아직 핵짬찌니까 눈치 보면서 열심히는 살겠지만 나중에는 솔직히 대충 할 거 같아요.
정말 우리의 주적은 북한이 아니라 국방부라는 걸 여실히 느끼는 하루네요.
군인은 정치적 견해를 말하지 못하니까 여기서라도 외쳐 보네요.답답합니다."
139,2017-04-17 14:27:06,6,"어둠의 대나무숲 #231130번째 속삭임

언론고시반 ㅇㅍㅈ는 신입회원한테 장기자랑도 시키나요? 학교 공지사항에도 준비해오라고 당당히 써있네요. 요즘 새내기 OT에서도 없애는 추세인데 장기자랑은 무슨. 진실 파헤치려고 모인 예비 언론인들이 이런건 문제삼지도 않다니 부끄럽지도 않나요? 누구 아이디어인지는 모르겠지만 자중하셨으면 합니다!"
140,2017-04-17 13:43:34,6,"어둠의 대나무숲 #231132번째 속삭임

경제학과 ㅈㅁㅈ 학우분 남자친구 있으신가요..? 타대생인데 저번에 중대 정문 근처에서 봤었는데 말 못 걸고 그냥 포기하고 얼굴만 기억하고 있었는데 오늘 대숲 구경하다 댓글에서 봤어요!!!!

어둠의 대나무숲 #231131번째 속삭임

분홍색 장우산 찾습니다ㅠㅠ 1421 이지은 이라고 손잡이에 써있는데 보신분 댓글 달아주세요.."
141,2017-04-17 13:42:42,0,"어둠의 대나무숲 #231129번째 속삭임

안녕. 항상 너한테 했던 인사말이야
벌써 생일이 다가온다. 작년 이맘때는 함께 생일축하를 받고 있었는데 이제는 서로 말도 못 거는 사이가 되버렸네. 생일 똑같다고 신나서 애들한테 자랑도 하고, 내 생일 챙길 돈으로 너를 챙기라고 애들한테까지도 그랬었지.
우리가 완전히 남이 되고 나서, 고등학교 생활이 끝나는 졸업식 날, 너를 마지막으로 봐야겠다고 생각했는데. 내가 졸업식을 하지 못하게 돼서, 그것마저도 다 끝나버렸네. 아쉽기도 하고, 다행인가 싶기도 하고.
마지막으로 너랑 통화를 한 날이 아직도 생생해. 정말 별거 아닌 말, 나중에 한번 보자는 말, 형식적인 인사였었겠지만 오랜만에 듣는 목소리라 그런지 진짜 좋았는데. 서로를 알게 되고, 남이 되기까지, 하루하루가 참 의미있는 날이었어. 수학여행이 끝나고 무작정 글을 올리고, 니 친구들이 다는 댓글 하나하나에 별별 의미를 부여하며 초조해했던 날. 며칠 뒤 내가 누군지도 모르는 너를 따로 불러 친하게 지내고 싶다 말했던 날. 지금 다시 생각해봐도 참 어리석은 연애였던 거 같기도 해. 왜 너한테 그렇게밖에 못했을까. 솔직해지지 못하고 내 말, 행동 하나하나를 어떻게 받아들일지 고민하다 놓쳐버린 수많은 기회들. 남들이 보기에는 내가 많이 챙겨주고, 생각해주는 것으로 보였겠지만 정말 그게 전부였던 거 같다. 함께 있으면, 재밌고, 서로를 정말 누구보다 잘 알고, 좋은 추억을 남겨주는 남자친구로 있어주지 못해서 미안했어. 수능이 끝나고 남는 수많은 시간들. 그때 뭘 할지 고3때부터 꿈꿔왔지만 그 때는 남이었어. 헤어지자고 말한 것도 나였고, 다시 잡고 싶어하는 것도 항상 나였고. 이기적이여서 정말 미안하고, 내가 그럴 때까지도 좋은 사람으로 남아줘서 고마워.
난생 처음으로 카페에서 얘기하며 많은 시간을 보내보고, 원래 눈길도 주지 않던 영화를 함께 보고, 정말 얼굴 한번 보고 싶은 마음에 지하철로 먼 길을 다니고, 전날 밤을 새우며 크리스마스에 뭘 할지 계획을 세웠지만 하나도 해보지 못하고 마냥 걷기만 하며 미안했었고, 어디를 가던 너에게 줄 것을 하나씩 골라보기도 하고, 생일 날 너의 친구들에게 축하를 받고, 너의 행동 하나하나가 어떤 의미인지 속앓이를 해보고, 너가 안보이면 기다리며 걱정도 하고, 화가 난 너에게 미안해서 어떻게 할지를 몰라 안절부절해하고, 기념일이 되면 뭘 해줄지 고민을 하고, 주말 아침이면 항상 너를 데려다주고, 금요일 밤에 너한테 조금이라도 잘 보이겠다고 야자를 일찍 끝내고 단장을 하고, 만나지 못할 때면 속상해하고, 다음 날 새벽에 일어나 논술 시험을 준비해야 했지만 너를 보기 위해 늦게까지 학교에 남고, 아픈척하고 외박을 얻어도 니가 남아있으면 외박을 안가기도 하고, 방학 때 집 앞 독서실을 놔두고 학교에 나가 공부를 하고, 너를 보기 위해 친구들과의 약속을 깨기도 하고.
끝으로, 난생 처음 전혀 모르는 누군가에게 끌려 1년이라는 기간 동안 서로를 챙겨주는 사이로 지낼 수 있어서, 내 고3 생활이 참 의미있고, 행복했던 기간일 수 있어서, 늦었지만 표현이 얼마나 중요한 건지 알게 해줘서 정말, 너무 고맙다.
너가 이런 글을 쓰는 걸 진짜 싫어할 걸 알아. 끝내놓고 뭐하는 짓인지 정말 미안하다. 다시 만나기를 바라는 것도 아니고, 알아봐 주기를 바라는 것도 아니야. 혹시 이글을 보고, 너인걸 알아도, 모른 척, 아닌 척 해줘. 그냥 내가 마지막으로 너를 카페로 불러 나 혼자 핫초코를 시키고선 앉아만 있던 그 때, 핫초코에는 입도 대지 않고 미안하기만 했던 내가 해주고 싶던 말이었어. 진짜 많이 좋아했고, 고마웠고, 지금처럼 항상 건강하게 잘 지내."
142,2017-04-14 16:28:06,1,"어둠의 대나무숲 #231128번째 속삭임

꽤 시간이 지난 일이지만 문득문득 생각이 나네요
자기들끼리 감정이 상하는 일들이 생기니 서로 엿먹이려고 괜한 사람 이용해서 이상한 소문내놓고 둘이서 서로 피해자코스프레... 한 사람만 아주 쓰레기를 만들고 한명은 휴학에 한명은 뻔뻔히 학교를 다니더군요.
그 때 그 소문에 휩싸인 아이 옆에 있는 저를 걱정하듯 저에게 그아이는 나쁜아이라며 같이 있지말라며.. 
피해자 코스프레하는 저 두 아이들 곁에는 꼴에 친구라고 앞에선 한마디못하면서 뒤에서는 소문 더더더더 퍼뜨리고 욕하고 분통터지는 척하는 사람들.
시간이 지나고봐도 이런 애들이 뻔뻔히 나대고 다닌거보면 참 역겹네요. 
피해주지말고 살아 제발 입만 나불나불대지말고 응? 
아 그리고 그때 당시에도, 지금도 이 아이는 참 괜찮은 아이더라."
143,2017-04-14 15:47:06,44,"어둠의 대나무숲 #231126번째 속삭임

오늘 알앤디 남자화장실에서 소변 보는데.. 청소하시는 아주머니가 옆에서 대걸레질 하시면서 이야 ㄱㅊ 크다~ 하면서 성희롱을 당했어요
청소시간을 따로 두던가 남자 환경미화인을 고용했으면 좋겠습니다"
144,2017-04-14 15:43:06,1,"어둠의 대나무숲 #231127번째 속삭임

등록금 낸 보람을 도서관에서 느낍니다 ㅎㅎ"
145,2017-04-14 15:32:06,1,"어둠의 대나무숲 #231125번째 속삭임

여자친구가 며칠 전부터 지하상가에서 메밀군인형만 보고 있네요... 사주려고 하면 비싸다고 혼내고... 혹시 요즘 인형뽑기 많이 하시는 분들 있으시면 메밀군 인형 판매하실 분 있으신가요! 댓글 달아주시면 메세지 드리겠습니다!"
146,2017-04-14 15:17:06,49,"어둠의 대나무숲 #231124번째 속삭임

안성캠 벚꽃축제때 걷다가 하품했는데 성희롱 당했어요. 세 명의 남자였는데,  ""주댕이 존나크네"", ""야 괜찮아 입큰여자가 좋아 어쩌구저쩌구.."" 제 얘기인것 같아서 쳐다보니까 본인들도 들릴줄은 몰랐는지 입을 막고 놀라더라고요? 지금 뭐라 했냐고, 왜 시비거냐고 하니까 아무 말도 못하고 눈에서 레이저 발사하더라고요. 우병우 3인방인줄.ㅋㅋㅋ 춥기도 하고, 아무 말 안하고 째려보기만 하길래 그러고 말았다만, 분이 안 풀려서 제보해요. 본인들 얼굴은 남 평가할 처지 안되던데 ? 길가던 사람을 동물원 원숭이 취급한 것은 잘못된 행동이에요. 당신들이 무심히 뱉은 한 마디 안에는 상스러운 말이 가득했습니다. 그게 바로 당신들 수준이에요.  평생 그렇게 사세요. 불쌍하네요.  누군지는 모르니, 널리 퍼져서 본인들 부끄러운 줄 알라고 제보합니다.
 4월 12일에서 13일로 넘어가는 새벽 12시경에 안성캠 벚꽃축제에 놀러간 덩치 쪼끔 있는 못생긴 남자 3인방을 안다면 멀리하세요 ~"
147,2017-04-14 14:17:06,41,"어둠의 대나무숲 #231123번째 속삭임

살면서 아직 해결하지 못한 궁금증이 있는데요
흡연자분들께서는 담배냄새를 맡지 못하시나요?? 분명 담배를 피기 전에는 그 담배냄새가 싫었을 것 같은데 담배피고 들어오면서 주위사람들에게 그렇게 당당하게 오시는 걸까요....?? 또 걸어다니면서 피는 분들은 앞 뒤 옆 사람에게 연기가 가는걸 모르고 피시는건가요? 왜 강제로 간접흡연하게 하시는거에요 도대체!!!"
148,2017-04-14 13:47:06,62,"어둠의 대나무숲 #231122번째 속삭임

'군인 포상휴가를 18일로 제한하는 '휴가평등제'는 누가 만들었나?' - 허핑턴포스트코리아
http://www.huffingtonpost.kr/2017/04/13/story_n_15974526.html?utm_id=naver

나는 육군 상병 6호봉이다.

입대 전 난 소극적이고 아무것도 하기 싫어하던 성격의 소유자였다.
입대를 한 후, 이런 저런 생각을 하면서 내게 주어진 시간이 얼마나 소중한 것인지를 깨닫게 되었고
지금 이 순간에 충실하게 사는 것이 행복의 지름길이라는 것을 깨달았다.

그렇게 16개월간 나는 지금 내게 주어진 '군 생활'을 충실히 하고자 노력했다.
주어진 임무를 서툴었지만 늘 성실하게 수행했고
부대에서 개최하는 각종 대회에도 다 참여했다.

병영도서관에서 날밤 새가며 독후감 대회도 매번 참여했고
생전 운동 한번 안 해본 내가 체육대회도 나갔다
신입생 오티 때 쓴 흑역사로 무대 트라우마가 있었던 내가 장기자랑도 나갔다.

'포상휴가'는 여기서 내게 동기부여를 해 주는 요소였다.
오로지 포상만을 바라고 저런 대회들에 참여하고 군생활을 열심히하고 이런 건 아니었지만
열심히 사는 내게 주어진 선물이라 생각했다.

그러다 보니 나름 포상휴가가 좀 모였다.
그리고 나는 군번줄이 꼬일 대로 꼬여서 위로휴가 받는 건 꿈도 못 꿨다.
포상휴가가 내 생명줄이나 다름 없었다.

포상휴가는 병사에서 '성과급'과 같은 개념이다.
최저시급도 못 받으면서 나라지키는 것도 조금은 억울하지만
급격하게 월급을 올리는 데에는 무리가 있겠지 라면서 받아들였다.
그래서 포상휴가라도 따려고 열심히 했다.

이런 내게 위 뉴스와 같은 지침은 청천벽력 같은 소리였다.
일단 난 이미 나간 포상휴가가 18일이 넘는다. ㅈ된거다.
당장 다다음주에 있던 휴가 못나가게 생겼다.
남은 군생활 어쩌라고.

물론 포상휴가 사용기간을 6개월 이내로 제한하는 조치는 나름 타당하다고 생각한다.
6개월이면 '나가고 싶은데 못 나가는' 일이 발생할 정도로 짧은 시간은 아니고
말년에 몰아써서 분위기 흐리는 건 맞으니까. 그리고 말년들이 몰아쓰면 후임병들이 눈치보여서 나가겠나.
나도 사수가 말년에 몰아써서 사수 전역 두달 전쯤부터 개고생했다. 아직 전역한 건 아니니 부사수 안들어오고.

근데 포상 휴가 총 일수가 18일?
개인별 포상 휴가 시행 격차 과다로 형평성 논란 발생?

묻고싶다. 이거야 말로 우리의 주적이 주로 삼고 있는 사상에서 비롯된 정책이 아닌지.
혹시 군 수뇌부에 ㄹㅇ 빨갱이가 있는 건 아닐까.

내 남은 군생활이 ㅈ된건 둘째치고,
그럼 월급이라도 똑바로 주든가.
도대체 무엇을 바라보고 군생활을 하라는 건가 이제.
병사들은 이제 어디에서 동기부여를 받고 군 생활을 해야 하나.

제발 '나라지키는 보람' 이라고 대답하진 않았으면 좋겠다.
물론 군인에게 나라를 지킨다는 자부심과 사명감이 없어서는 안 되지만
그게 다 일 순 없다. 한 가지의 연료로 움직이는 기계가 아니다.

좀 더 생각을 정리해서 쓰고 싶은데
그냥 말그대로 말이 안나오고 한숨밖에 안나온다.

맘같아선 군복입고 광화문가서 칼춤이라도 추고 싶은데
그랬다가는 나와 내 가족이 이 세상에서 쥐도새도 모르게 사라질지도 모르는 세상이다.
공개적으로 공론화 시키고 싶지만 그랬다간 난 어느 건물 지하실에서 흔적도 없이 사라지겠지.
그래서 어둠의 대나무숲에서 '임금님 귀는 당나귀 귀'를 외친다.
사실 여기 쓰는 것도 좀 쫄리긴 한다...

시발 전역하고 싶다"
149,2017-04-14 13:17:06,8,"어둠의 대나무숲 #231121번째 속삭임

서라벌 7층 국어국문학과 학생회실에서 나온 학생분들. 학생회인지 학생분들인지는 모르겠으나 어찌되었건 국어국문학과 학생들이시겠죠.
저는 무슨 6층에서 오디션 열린줄 알았습니다. 제발.. 노래 부르면서 복도에서 뛰어 다니지 마세요. 경보 수준이 아니라 거의 경주를 하는 속도로 레이스를 하시던데. 7층 강의실에서 공부하는 사람들도 있습니다. 제발 공부하는 다른 학생들 생각좀 해주시길."
150,2017-04-14 12:47:06,2,"어둠의 대나무숲 #231120번째 속삭임

** IBK잡월드 산업기술 유망기업 채용창업박람회 이벤트!!!!! 
""벚꽃처럼 휘날리는 COFFEE이벤트"" 
응원댓글달고+박람회 참여하면 스타벅스 100%증정!!

?이벤트 기간: 4/13~4/19 (~오후1시까지)
?이벤트 방법: http://incru.it/00Rprd 로 접속 → 응원댓글을 단다 → 박람회 현장에서 상품을 수령한다!

기업인사담당자와 1:1면접의 기회도 얻고 시원한 커피도 얻어가세요 ♥"
151,2017-04-14 12:14:29,0, 
152,2017-04-12 14:04:29,3,"어둠의 대나무숲 #231119번째 속삭임

저기 3학년올라갈때 전과해서 2학년으로 가는것도 가능한가요? ㅠㅠ
적성이 너무 안맞아요!
전 지금 2학년 입니당

어둠의 대나무숲 #231118번째 속삭임

처음봐서 궁금한게 있는데요. 월 3,4 ㄱㄱㅍ교수님 일생수업때  저번부터 노트북으로 뭐하시는데 수업내용도 아니고 딴거에 톡인데 괜찮은건가요?? 저만 거슬리는건가요?? 원래교수님들은 신경 안쓰시는건가요?"
153,2017-04-12 13:21:38,0,"어둠의 대나무숲 #231115번째 속삭임

너를 지워간다.

4월 이 맘 때였다. 내가 널 보고 마음을 빼앗겼던 그 밤이. 오늘 밤처럼 맑고 차가운 바람이 부는 날 바라본 너의 얼굴은 정말 아름다웠다. 그 때의 두근거리고 벅차 오르던 내 마음과 가로등 아래에서 미소 짓던 네 얼굴을 생각할 때면… 슬프게도 아린 마음 뿐이다.

얼마 뒤 우리는 연인이 되었다. 그토록 아름다운 너가 날 사랑해준다는 게, 더이상 참지 않고 너에게 내 마음을 숨김없이 표현할 수 있는 것이 좋았다. 비록 크고 작은 싸움이 있었지만 비 온 뒤 땅이 굳 듯 우리는 서로에 대한 섭섭함과 미안함을 나누고 다시 한번 사랑을 확인했다. 정말 많이 싸웠던 우리지만 그렇게 항상 화해하면서 앞으로 나아가는 우리 관계가 좋았다.  

우리가 잘 헤쳐나가고 있다고 생각했다. 그런데 그게 아니었다. 거듭되는 싸움에 나는 점점 지쳐갔다. 그런 날에는 너무 힘들어 밤을 지새는 날이 잦았다. 나는 지쳐갔다. 그래도 괜찮았다. 그 정도 힘든 마음 쯤은 너를 바라볼 때면 잠시나마 잊혀졌다. 외줄타기 같은 연애였지만 우리는 그 줄 위에서도 서로에 대한 사랑 하나만으로 몇년의 시간을 함께 했다. 

하지만 이제는 조심스레 내 마음을 서서히 접어야 할 거 같다. 오래전부터 너가 나에게 거짓말을 하고 있다는 걸 알고 있었다. 그럴 수 밖에 없었던 네 맘도 이해 할 수 있다. 너를 비난할 생각은 없다. 하지만 그런 거짓말들이 하나 둘 씩 보일 수록 너에 대한 내 신뢰도 사라져 갔다. 이해하려 노력해보았다. 아무리 노력해도 머리는 이해하지만 마음 속 서운함은 사라지지 않고 잊혀지지 않는 상처로 남았다. 그러던 어느 날 너에 대한 의심으로만 가득찬 뒤틀린 나를 발견했다. 사랑이 아닌 애증만 남은 내 모습…. 그런 내 자신이 추했고 초라해보였다. 

너무 힘들다. 더 이상 초라해지고 싶지 않다. 그래서 이젠

너를 지운다."
154,2017-04-12 13:17:54,3,"어둠의 대나무숲 #231117번째 속삭임

 외국인 교수 ㅈㅅㅌ
수업진행을 학생위주로 하실거면 질문이라도 잘 대답해주세요 학생들 질문 싸그리 무시하시고 되려 질문한 죄 밖에 없는 학생들의 탓으로 몰아가시고
출석도 부르실때 딱시간맞게 교실에 들어왔는데 이름 지났다고 지각처리 해주시는 교수님...
교수님에 대해 아무리 좋게 생각하려해도 잘 안되네요ㅠㅠ
저만 그런 생각드는지..

어둠의 대나무숲 #231116번째 속삭임

ㅈㅅㅌ외국인 교수님 마음에안드네
드랍할수도없고 하아 ㅡㅡ"
155,2017-04-12 11:48:09,0,"어둠의 대나무숲 #231112번째 속삭임

끈이 길고 작은 사각형모양의 헤지스 가방좀 찾아주세요ㅠㅠ
7일에서 8일로 넘어가는 새벽2시 즈음에 경경관에서 후문 거쳐서 상도역쪽으로 가는데 분실하였습니다 ㅠㅠ
지갑 카드지갑 이어폰 보조배터리 화장품 등 중요한게 너무 많아서요ㅠㅠ 민증이랑 학생증도 있습니다. 사례는 꼭하겠습니다ㅠㅠ"
156,2017-04-12 11:33:07,1,"어둠의 대나무숲 #231114번째 속삭임

공대 ㅈㄹㅇ 씨 애인 있나요? 정말 관심가는데 애인계시면 실례일 거 같아서요.. 제발 제보해 주세요 여러분 ㅠㅠ

어둠의 대나무숲 #231113번째 속삭임

어제 일요일 밤 9시쯤에 의대건물 앞 벤치에서 푸들데리고 앉아있으셨던분 누구신가여 잘생기셨어욯ㅎㅎㅎ"
157,2017-04-10 19:57:48,0,"지갑을 찾습니다. 타미 힐피거 갈색 지갑입니다
사회과학대 학생증이 안에 들어있습니다
찾으시면 010 8336 4493으로 연락주시면 감사드리겠습니다
꼭 부탁드립니다"
158,2017-04-09 15:01:05,0,"어둠의 대나무숲 #231109번째 속삭임

안성캠퍼스 내리!
개인적 사정으로 방을 비워야할것같은데 
5월부터 8월 4개월 쓰실분 구해요!
월 25만원에 넘길께요!"
159,2017-04-09 14:46:05,2,"어둠의 대나무숲 #231108번째 속삭임

지금으로부터 거의 정확히 1년 전이었어요.
학생회관에서 아직까지 복도에 물품들을 놓아도 되었던 때, 술이 기분좋게 들어간 저는 제 동아리방으로 들어가는 중이었는데, 다른 동아리가 둔 하얀 벤치에는 남녀 한 쌍이 술에 취해 앉아 있더군요. 그런갑다 하고 지나갔지만, 한 1시간 쯤 뒤 잠을 자려고 동방에서 나오니 그 자리에는 사람은 없고 바닥에 투명한 액체만 잔뜩 있었어요. 딱 직감을 했죠. 사고 치고 도망갔구나.
미화원 아주머니들이 고생하시겠다는 생각을 하며 쭉쭉 1층까지 내려가는데, 중간에 아까 그 한 쌍이 여자화장실 문을 열어놓고 엎어져 있는 걸 봐버렸네요. 남자는 휴지를 들고 있고 여자는 바지가 내려간 채로 인사불성인 것까지만 잠깐 눈에 들어왔지만, 술에 취한 머리로도 상황파악이 너무 잘 돼서 스텝이 꼬이면서까지 급하게 나와버렸죠.
새벽공기로 술을 깨면서 '날벼락 맞은 그 동아리는 벤치를 어떻게 할까' 하고 생각도 하고 그 이후로는 그 쪽 복도로 잘 안 다니려고 하기도 했지만, 며칠 뒤에 학생회관 복도가 싹 정리되면서 별 의미 없는 혼자만의 목격담이 되었어요. 그렇다고 다시 생각나는 걸 틀어막기도 힘드니 대나무숲에 당나귀 귀라고 외치게 됐네요."
160,2017-04-09 14:16:05,2,"어둠의 대나무숲 #231107번째 속삭임

이번 동아리연합회 회의시 dacside 소음민원으로 주의나 경고 받은 결과 있었나요??? 다른동아리는 바로 주의 경고 받던데... 이번건 조용해서 결과를 알고 싶습니다.

어둠의 대나무숲 #231106번째 속삭임

신입생입니다...
제가 학생때부터 비싼시계 게임을 했어요
점수도 나름 높구요
근데 어느날부터 같은 과 선배가 자기가 우리 학과 해설이라고...
대회도 몇개 진행했다고 하면서 자꾸 들이대요
듣자하니 소문도 안좋고 대회진행 할 만큼 인맥도 없으면서... 심지어 저보다 게임도 못하면서
어떻게 해야할까요?"
