content_names,content_dates,content_hits,content_coms 
133,2017-04-27 10:00:54,4,"#전대숲이야기_701 #울산대학교 'predicament'님이 '모든 대학생들'에게

어학연수를 제가 돈을 모아서 가고 싶은데요. 한국에 남아서 살든 나중에 영어권 국가에 가서 살든 어학연수를 가서 영어를 배우고 싶어요. 근데 집에서는 토익만 점수 나오면 됬지 뭐하러 어학연수를 가려고 하냐 그러는데 어떻게 하면 설득을 할 수 있을까요? 조언좀 부탁드립니다.  문과이고 기자지망생입니다. 나이 25이고 학교 졸업하려면 2,3년 남았어요

#토달전 ?(? ? ?)?"
134,2017-04-27 08:11:35,10,"릿빌에는 장학재단 재직자가 상담도 함ㅋ
취업상담하랬더니 학자금 문의만 ㅠㅠ. 
그래도 친절하심

시크릿빌 -  직딩과 톡 빌리지
https://goo.gl/Dsqk91"
135,2017-04-26 17:00:41,8,"#전대숲이야기_692 #s여자대학교 '새벽'님이 '당신'에게

""짧은 시간을 함께했지만 당신은 내 삶에서 가장 큰 의미를 가집니다.

당신은
내 어둠을 속속들이 아는 사람입니다.
벌겋게 진물이 베어나오는 상처를 덮어주는 사람이고
내 눈물을 닦아주고 세상이 나한테 던지는 날선 말을 흘려들으라며 내 머리를 끌어안아주는 사람입니다.

난 그 품에서 처음으로 온기를 느꼈고 위로를 받았으며 사람에 대한 기대를 합니다.
더 이상 관계를 진전시키기도 겁날만큼 당신은 나에게 소중한 사람이었고 여전히 그렇습니다.

그런데 가끔 한없이 절망스러워지곤 합니다.
당신이 기껏 덮어줬던 상처가 당신에 의해서 다시 터져버릴 때가 있습니다.

당신에게 난 그저 소중한 지인에서 그칠 것이고 당신이 그려나갈 미래에는 내가 없을 것입니다.

당신을 탓하려는 것은 아닙니다.
그저 내가 용기가 없는거겠죠.

우리가 함께했던 순간들이 퇴색되어 버릴까봐 지금까지 숨을 쉴수 있게 해준 당신과의 관계가 스러져버리면 그 이후는 홀로 어떻게 감당할지 겁이 나서
난 아무말도 할 수 없습니다.

당신과 알게 된지 1년이란 시간이 지났습니다.
짧다면 짧고 길다면 긴 그 시간은 아마 내 인생에 있어서 가장 창피하고 아름다웠던 순간으로 기억되겠지요.
아마 눈을 감는 그 순간에도 우리의 순간이 생각날 것 같습니다.

당신에게도 내가 그런 시간이면 좋겠습니다.
아니 아름다움까진 바라지도 않으니 부디 후회만 아니였으면 좋겠습니다.
내가 당신에게 무슨 의미일지 짐작도 못하지만 당신은 내게 너무나 큰 의미입니다.
이렇게 입에 담는것조차 힘겨울 정도로 커다란 사람입니다.

비록 이렇게 익명 뒤에 숨어 목소리를 내는 겁쟁이지만 내 진심이 전해졌으면 좋겠습니다.
이 새벽에 너무나 크고 뜨거워서 차마 못 묻어둔 진심이 당신께 오롯이.""

#토달전 ?(? ? ?)?"
136,2017-04-26 15:00:21,17,"#전대숲이야기_690 #중앙대학교 '낄낄킬킬'님이 '모두'에게

""안녕하세요.  저는 중앙대에 입학한 문과 재수생입니다. 
 사실 저는 수능 때 다른과목은 평소와 성적이 비슷하게 나왔으나 항상 불안불안하던 영어에서 2등급 끝자락 점수를 맞고 원서질까지 망하는 바람에 중앙대를 입학하게 되었습니다. 
 그런데 제가 사정상 1학년 2학기는 삼반수를 안하더라도 휴학을 해야되는 상황이고 올해부터 영어가 절대평가가 되면서 저한테 좀 유리해졌습니다. 
 그래서 저는 어차피 2학기 휴학해서 놀빠에는 '차라리 학벌이나 올리자'라고 생각해서 새터 다녀온 직후 삼반수를 하기로 결정하고 현재 11학점만 들으면서 수능공부를 하는중 입니다 .
 그런데 주변 친구들과 가족들은 자꾸 중앙대 정도면 충분히 좋은 대학인데 왜 삼반수까지 하냐고 하면서 차라리 지금이라도 그만두고 2학기에는 알바하면서 해외여행이나 가라고 하던데 제가 수능중독인걸까요??? 솔직히 저는 중앙대 정도면 좋은대학이지만 대기업 취직할때 이득을 볼수 있는 간판이라고는 여겨지지 않고 이때 삼반수를 안하면 훗날 매우 후회가 될 것 같아서요 ㅠㅠㅠ""

#토달전 ?(? ? ?)?"
137,2017-04-26 09:16:15,172,"#전대숲이야기_684 '프로통학러'가 모든 대학생들에게 (제보자의 요청으로 학교 익명처리)

""저는 올해 새내기, 스무살인 간호학과 여학생입니다.
전 여태껏 고지식한 부모님 밑에서 착하다면 착한 그런 딸로 살아왔습니다. 넉넉하지 못한 가정환경 탓에 부모님이 원하시는(취업이 가장 잘 되는) 간호학과에 입학했고 저의 적성과도 맞는점이 많아 크게 불만이 있지는 않았습니다.
하지만 입학한 후 친구들을 사귀고 선배들을 만나면서 술자리도 갖게되고, 굳이 술자리가 아니여도 저녁 늦게 (그래도 12시 이전) 까지 밖에 있다가 들어가는 경우가 생기게되었습니다.
그럴때마다 저는 동행한 사람들에게 양해를 구하고 늦어도 10시에는 나서서 집에 들어갑니다. 부모님께서 약속이 몇시에 끝나는지, 술은 마시는지, 어디에서 무엇을 하고 노는지를 하나하나 캐물으시기 때문입니다.
그래서 지금까지 술자리는 두번, 제일 늦게 귀가한 시간은 11시입니다. 집에 도착한 시간이 11시입니다. 두번 다 학교 주변에서 빠질 수 없는 술자리였고, 학교에서 집까지는 버스로 약 한시간 정도 걸리는 거리입니다.
저번주에 시험이 끝나고 친구들이 술자리에 참석할것을 수차례 권유하고 과팅, 미팅들이 들어와도 늦게까지 밖에서 놀거나 술을 마실 수 없기 때문에 한번도 참석해본 적이 없습니다.
외박은 꿈도 꿀 수 없습니다. 친구네 집에서 자는것도 허락되지 않습니다.

그런데 오늘 살면서 처음으로 어머니께 큰소리로 말대꾸를 했습니다. 집에서 핸드폰만 하는게 못마땅하셨는지 놀 궁리만 하지 말고 공부좀 하라며 혼을 내셨습니다. 저희 어머니는 화를 내고 잔소리를 하실때 자존심이 상하는 말을 하시거나 인격모독적인 말을 하십니다. 유독 맏이인 저에게 그러십니다.
그래서 오늘은 태어나서 처음으로 어머니께 화를 냈습니다. 제가 왕따되라고 고사를 지내시라고요.
기가 차 하시더니 싸가지가 없다, 대학생이 되더니 기어오른다 하시더군요. 차라리 놀 시간에 공부를 더 하라고.
주변에서는 처음부터 네가 너무 순종적이고 말을 잘 들어서 그런다, 그냥 계속 외박하거나 새벽에 들어가다보면 저녁에 들어가는날엔 일찍들어왓다 하실거다, 하는데...
아마 그러면 정말 쫒겨날지도 몰라요.....

제 주변에는 저만큼 엄격한 집안 못봤는데, 제가 부모님을 이해 못하는걸까요, 아님 저희 집안이 너무나도 엄격한걸까요...?""

#야니전? #통금 #통학"
138,2017-04-25 20:36:14,24,"미팅하려면 이게답인데ㅜㅜ
어느학교학생인지 인증된 사람들만 있으니까..

https://goo.gl/Dsqk91"
139,2017-04-25 08:08:45,13,"당신의 소중한 한표를!!
어떤 음식을 좋아하시나요!. 극혐은?

전대숲 제휴 서비스.
이제 나름 핫한 시크릿빌.
언제 이리 늘었냐

https://goo.gl/Dsqk91

진짜 인증한 대학생의 익명 커뮤니티 앱인 '시크릿빌'을 사용해보세요.학생증/학교메일 인증을 통해 검증된 대학생들만 입장이 가능합니다.

-  학교별로 게시판 다있음
-  미팅 소개팅 게시판. 겁나핫함
-  국내최초 대기업외국계 현직자와 톡 게시판
-  야구 축구 게시판
-  전공별 게시판"
140,2017-04-24 21:00:57,30,"#전대숲이야기_675 #단국대학교 '16학번'님이 '전국 남학우들'에게

""단국대학교 16 여자에요
대학생의 꽃? 과팅 정말 해보고 싶었는데 
어쩌다 보니 한번을 못해본 ?
예쁘다는 소리도 자주 들어요! 
재밌게 놀 자신 있어요 댓글 남겨주시면 페메드릴께요?""

#토달전 ?(? ? ?)?"
141,2017-04-24 15:10:45,11,"#전대숲이야기_671 #숙명여자대학교 '시험공부하다가'님이 '무슨 생각을 하고 있을 지 모를 너'에게

""일상'을 공유하던 사람이 있었다
오늘 아침은 어땠고, 지금 듣는 수업은 어떠하며, 오늘은 무엇을 먹었고, 요즘 읽는 책은 무엇이며, 오늘 하루 나의 기분은 어땠는지 등등을 공유하던 사람이 있었다

그런데 이젠 없다

분명 그 사람의 잘못으로 우리의 연락은 끊겼다
절대 다시 연락해서는 안될 일이였고 그렇기 때문에 난 다신 연락하지 않을 생각이다

어쩌면 연락을 끊은 것이, 더 이상 서로의 일상을 모르고 각자의 삶만 바쁘게 살아가는 것이 서로에게 더 좋을지도 모르겠다

서로 바라보고 있던 방향이 달랐다

사랑과 우정은 공존할 수 없었다

그렇기 때문에 이렇게 된 게 잘 된 일인 것 같다는 생각이 들었다

연락을 다시 하고 싶지는 않다

그런데 연락이 끊기고 나니까 얘기해보고 싶은 일이 생기고 주제가 생긴다

하지만 내 일상을 공유하고 싶은 욕심에 너에게 다시 연락할 바엔, 그래서 이상한 관계가 다시 시작 될 바엔, 그냥 심심이한테 얘기 말 걸어야겠다

누구한테든 말하고 싶었다

그런데 누구한테 얘기하든 왜 우리의 관계가 깨졌는 지 말해야할텐데 그건 죽기보다 싫으니까 그래서 여기에 써본다
사실 네 학교 대숲에 쓸 수 도 있는 거였지만 그랬다가 너가 볼까봐 솔직히 그건 좀 겁났다 
그래도 어딘가에는 말하고 싶어서 여기에 써본다

나한테 하고 싶은 얘기가 많겠지 아니 어쩌면 나한테 지쳐서 말하기 싫을 수도 있겠다 그런데 난 뭐가 맞는 건지 모르겠다 그래서 난 네 얘기를 듣지 않으려 한다""

#토달전 ?(? ? ?)?"
142,2017-04-24 14:00:33,20,"#전대숲이야기_670 #숙명여자대학교 '내'가 '너'에게

""너네는 내 글을 볼 일이 없겠지
너넨 페이스북을 안하니까
그러니까 여기에다 말할게

나한테 공부잘한다고 머리 좋다고 그만했으면 좋겠어
난 머리가 좋지않아
너네가 남친이랑 데이트하고, 덕질할때
난 공부를 했던 것 뿐이니까

그러니까, 제발, 부탁인데,
부럽다는 티좀 그만내줘
너네도 공부하면 되잖아
안하면서 징징대지말고
하는척하지말고
솔직히 이젠 걱정된다. 너네 미래가

근데 너네 진짜 웃기더라
거기가서도 그렇게 지내면 어떡하니
편입할거라며
더군다나 너네 분수에 넘치는 대학으로
근데 그거알아?
너네 노력에 비하면 그 학교도 잘 온거라는거.
너네 그렇게 살면 절대 너네가 편입하고자하는 학교 못가

정신좀차려 친구들아""

#토달전 ?(? ? ?)?"
143,2017-04-24 08:47:32,96,"어제대선토론중. ""제가MB아바타입니까?""
기사화되고난리..
그리고 바로 채널CGV에서는 아바타가 방영되는데..
#CGV쩔음 #예측편성표 #아님센스?"
144,2017-04-23 22:21:12,2659,"대학생 여러분들 조금만 더 힘내요! (??????)?
#토달전"
145,2017-04-23 14:45:25,70,"네명 다 완벽하다...
@친구야 너는 누구 뽑을래?"
146,2017-04-23 11:38:03,7418,"CC하는법.
@친구야 너도 이제 할수있어"
147,2017-04-22 22:00:48,3,"#전대숲이야기_647 #전문대학교 '미련한 사람'이 '정말 좋아하는 사람'에게

""우린 서로 잘 맞으면서 알아가던 그때 
우린 정말 서로를 좋아하고 결국 사귀고 
정말 행복하면서 하루하루를 보내던 그날 너가 전남친이 너무 생각나서 우린 결국 
헤어지고 돌아올수 없는 강을 건너버리게 되고 난 너를 정말 사랑하고 잊을수 없이 
널 좋아하지만 넌 나에대한 죄책감으로
인해 돌아올수 없다는걸 표현을 안해줘도 알수 있고 그만큼 널 잘 아는 한사람이기에 그마음을 무시하고 널 좋아할수가 없다.
 이글을 너가 볼수있을지 없을지는 
운이지만 보게된다면 정말 행복하게 살아 가면 좋을거 같아 정말로 좋아하고 앞으로도 잊지 않으면서 널 사랑할께

고마워 날 이렇게 사랑해줘서.
날 위해서 걱정을 지금도 하고 앞으로도 할거라서.
정말로 좋아해 
널  짧지만 너무 행복하고 
고마웠어 이젠 안녕 

그치만 난 널 정말 힘들어도 기다려볼께""

#토달전"
148,2017-04-20 22:35:00,233,"#전대숲이야기_618 
힘들죠 요즘.
공부도 잘 안 잡히고. 연애도 뜻대로 안 되고. 하는 일 마다 잘 안 풀리고.
성적은 잘 받고 싶은데 공부는 어떻게 해야할지 모르겠고. 나만 모르는 건가, 나만 어려운가 고민하게 되고. 공부는 하려고 마음만 먹죠 항상. 책상 앞에 앉아서 펼치는 책은 페이스북이고. 노트북을 열고 카카오톡을 키고. 잠시만 봐야지 하고 잡은 핸드폰을 몇 시간 째 놓지 않고 있고. 정말 공부하려고 책이라도 펴면 글자 하나 제대로 눈에 안 들어오고. 결국 그냥 덮고 짐 챙겨서 일어서죠.
내가 좋아하는 사람은 날 좋아하지 않고. 난 사랑받을 수 없는 건가 싶고. 연애는 하고싶은데 시간도 없고 돈은 없고. 사랑은 하고싶은데 사랑할 사람은 찾기 어렵고. 남들은 다들 애인이다 썸남썸녀다 뭐다 잘들 만나는데 난 뭐하고 있나 싶고. 연애를 해도 남들은 봄을 맞이하는 듯 꽃 구경 가고 놀러 다니고 예쁘게 사랑하기 바빠 보이는데 나는 맨날 싸우기나 하고. 다들 이제 막 핑크빛 사랑을 하는데 왜 난 식어가나 싶고.
특별히 하는 일이 많은 것도 아닌데 바쁘고. 정신은 하나도 없고. 꼭 챙겨야하는 몇 안 되는 것들 조차 제대로 못 챙겨서 좌절하고. 다들 놀 거 다 놀면서 할 것도 잘 하는 것 같은데 왜 난 아예 확 노는 것도 아니고 그렇다고 해야 할 걸 완벽하게 소화해 내는 것도 아니고 이러고 있나 싶고. 해야할 건 많은데 왜 난 아무것도 안 하고있나 싶고. 왜 항상 마음만 바쁘고 행동으로는 제대로 하는 거 하나 없고. 인간관계는 또 왜 이렇게 어렵고.
남들과 비교하지말고 스스로의 삶을 살라는데, 어떻게 그래요 솔직히. 다들 잘 사는 것 처럼 보이는데 나만 이러고 있는 것 같은데. 괜찮다고 원래 다 그런거라고 말하지만, 싫죠. 왜 힘든 게 당연해요. 당연하지 않을 수 있어 보이는데. 다들 힘들다고 꼭 나도 힘들 건 없을 것 같은데. 열심히 살라고, 주어진 환경에서 최선을 다하라고 하지만, 그러기 싫어서 이러고 있는 건 아니잖아요. 잘 살고 싶지만 마음처럼 잘 안 돼서 힘든 거잖아요.
힘들죠 요즘. 힘들어 보여요. 항상 뭔가에 치여 사는 그대가 누구보다도 힘들어 보여서 안쓰러워요.
아무도 몰라주죠. 누가 어떻게 그대를 이해하겠어요.
무슨 말을 들어도 위로가 잘 안 되죠. 다 상투적인 말 같고.
힘내라는 말도 이젠 너무 식상해져 버려서 큰 의미 없이 들리죠.
그래도.
그렇다 하더라도.
멋있는 사람이에요 그대. 그런 힘든 과정 속에서도 어떻게라도 버텨내 보겠다고 애쓰는 그대가 정말 멋있어요. 다 포기하고 버리지 않고, 하나라도, 뭐라도 잡아보겠다고 작게나마 노력하는 그대가 아름다워요. 아니 지금 당장은 아무런 노력조차 하고있지 않더라도 괜찮아요. 지금까지 그대가 한 노력들, 작지만 이뤄낸 성과들, 그 누구도 무시할 수 없는 소중한 것들 이에요. 절대 가볍게 보지 말아요.
그대로, 지금 그대로 있어줘요. 이 세상은 그대를 필요로 해요. 그렇기에 존재하는 거겠죠. 쓸모없는 사람이란 없어요.
대신 하나만 약속해줘요. 그대는 이미 충분히 멋있는 사람이지만, 더 멋있어 지려고 노력하기로. 더 아름다운 사람이 되려 노력해주기로. 더 멋있어져서, 더 아름다워져서 이 세상을 더 멋있고 아름답게 만들어주기로.
수고했어요 오늘 하루도. 웃음이 세상에서 가장 예쁜 화장이래요. 웃어줘요, 그대 스스로를 위해, 또 웃는 그대를 보고 힘을 낼 나를 위해. 고마워요."
149,2017-04-19 22:00:00,39,"#597-1 #광운대학교 열심히살게요 님이 아무나읽어줘

세상 그 누구에도 하지 못한 말을 하려고 한다. 23년간 마음에만 담아두었던 누구에게도 말하고 싶지 않았던. 1998년 아버지의 사업실패로 내가 어린 만큼 우리집은 작아졌다. 그 후로 나는 철 없이 실컷 자랐지만 집은 변함없이 작다.  다섯살때였나 어머니랑 둘이있는데 주인집 아들이 칼과 함께 문을 열고 들어왔다. 분명 나쁜짓을 하려고 들어온 짐승새끼는 서럽게 우는 다섯살 아이와 젊은 여자의 고함에 다시 돌아갔다. 그날 밤 나와 엄마는 밤새 부둥켜 안고 벌벌 떨었도 그렇게 조금 더 작은 집으로 이사를했다. 아직도 칼이 무섭고 그때 그 사람이 무섭다. 초등학교 3학년때 숙제 공책을 가지러 가기 위해 친구를 데려왔다.

 ""너네 집 거지야?"" 그 이후로 나는 아무도 우리집에 데려오지 못했다. 집이 부끄러웠다. 항상 친구집에가면 나도 이런 집에 사는 척 너네가 사는 세상에 익숙한 척 했다.  용돈을 받아 본적 없지만 항상 참는 것에 익숙했고 어쩌다 친척들에게 받는 용돈을 아껴서 몇달씩 버티고 사고싶은 것은 눈감았다. 그래서 나는 돈이 없어도 나는 사랑 받고 자랐구나 라는 이미지를 만들기 위해 노력했다. 나때문에 산다는 어머니를 위해서라도. 당신이 버스 몇정거장을 걸어다니더라도 나에게는 꼭 돈 필요없냐고 남자가 지갑에 얼마씩 들고다녀야 하지 않겠냐고 여쭤보셨다. 그때마다 말했다. ""나 돈 필요없어 엄마"" 아니 사실 필요했는데 필요없는 척 했어. 그래도 저 인성하나는 끝내주잖아요. 

덕분에 내 주변사람들은 내가 부족함 없이 자란 줄 알아. 정말로.  수능이 끝나고 군대에 가기전까지 수업이 없는 날에는 쉬지 않고 아르바이트를 했다. 내가 돈을 번다는 사실이 너무 기뻐서, 그 돈을 어머니한테 드릴 수 있다는 사실이 너무 기뻐서 몸도 힘든줄 몰랐다. 내가 몇번 술마시면 고장나서 빌빌거리는 청소기를 바꿀 수 있다는 생각에 술도 잘 안마시게 되었다. 담배는 뭐 말할것도 없고.  그런데 여태 너무 열심히 살았나보다. 내 자신에 대해서 솔직해지지 못하는 병에 걸려버렸다. 나는 어딜 가나 그냥 똘똘한, 부족함 없이 자란, 사랑받고 자란 이미지였는데 뒤돌아 보니 전부 내가 만든거였다. 여자친구를 만나도 친한 친구들을 만나도 내 모든 것을 말해주지 못한다. 내 모든 것을 말해주면 그들이 떠날까봐. 보여지는 이미지랑 다를까봐. 그래서 나는 솔직해지지 못한다. 이게 전부다. 
술을 마셔서도 아니고 유난히 오늘따라 기분이 울적해서도 아니다. 그래도 오늘은 여태 말하지 못했던 말을 누군가 볼 수 있는 곳에 쓴다는 것만으로도 조금은 솔직해진거라고 칭찬 받고 싶다.  

#전대숲 #대숲 #대학생 #광운대학교"
150,2017-04-19 20:00:00,7,"#599 성균관대 '정신좀차려라'님께서 '쓰레기'에게

 우리는 중학생 때 처음만나 사겼고 너는  내가 싫어졌다는 이유로 헤어지자 했었지 이건 사겼다 하기도 애매하네

너는 그동안 다른여자만나면서 내생각 하나도 안했었지
나는 너랑 헤어지고 3년을 더 좋아했었어
그러다 너한테 우연히 3년만에 다시 연락이 와서 
짧았지만 2주동안 너랑 다시 연락할수있어서 좋았어 

그때 너가 다시 만나자 했는데  내가 싫다고 헤어지자고 한놈을 
3년이나 짝사랑하던게 자존심 상해서 내가 거절했지

근데 너는 내가 거절하고 일주일도 안되서 다른여자랑 연애중 올려버리더라

그때 알았어야 됬는데 너는 내가 없어도 항상 옆에 다른여자가 있다는걸  
나도 고등학교가서 다른 좋은 남자만나서 너 잊고 살았어
서로 여자친구,남자친구랑 1년 넘게 사겼지

나도 대학교 오면서 사귀던 남자친구랑 헤어졌지
그러다 너가 헤어졌다는 소식듣게 됬고
너는 내가 해어진걸 어떻게 알고 카톡을 바로 보내더라

나는 너가 내 첫사랑이니까 친구처럼이라도 지내고 싶어서 
안하던 게임,심야영화보기 이것저것 너가 좋아하는거 맞춰줬더니  넌 사랑해라는 말도 함부로 뱉고 스킨쉽도 서슴없이 했지 우린 사귀지도 않는데

그러다 못마시는 술까지 억지로 먹여가면서 취했을때  모텔까지 대려가서 못된짓 까지 해도 나는 너가 좋으니까 참았어
화내고 싫다하면 너가 또 다른 사람한테 가버릴까봐

근데 어제 너가 갑자기 전화와서 ""전 여자친구 만났고왔어""라고 했을때 나는 아무렇지 않은 척 ""그래?안어색했고?""라고 말한게 잘못됬던 걸까
너는 왜 나한테  전 여자친구한테 흔들렸다고 말하는거야
다시 사겨도 되냐고 왜 허락 받는지 정말 모르겠어

#정이다떨어질때까지 #이별은없다 #그것이사랑 #이제는아니야"
151,2017-04-19 18:00:00,2,"전대숲은 카톡방을 운영하고 있습니다. (현재 7개,추가예정)
[ 수다/ 주제 ]
* 전대숲 빌리지 2  https://open.kakao.com/o/gufS4Ou
* 야구 빌리지 https://open.kakao.com/o/gRQA4Ou
* 전대숲 빌리지 1  https://open.kakao.com/o/gHE1WKu  (아래계속있음)
↓↓↓↓↓
[ 전공방 ]
* 전공카톡방 신청하기 https://goo.gl/t0zC0W
* 현재 오픈된 방
   - 전자/전기 https://open.kakao.com/o/gbzNESu
   - 컴퓨터공학/IT  https://open.kakao.com/o/gi73ESu
   - 경영학  https://open.kakao.com/o/gyTSESu

[대기업/공사/공무원/외국계 현직자와 대화방]
* '직딩과 톡' 시크릿빌
  - https://goo.gl/YXv5aF

닉네임 + 학교를 지켜주세요. (경고 없습니다, 강퇴함)
ex) 뽀로로 국민대"
152,2017-04-19 15:49:32,464,"#전대숲이야기_608
신촌에서 진행하고 있는
만 24세까지의 모든 청소년을 위한
대중교통 청소년 요금 할인 캠페인!!!
법으로는 맞지만 시 조례에서 반대...
대학생들 교통비 때문에 진짜 고생인데
후배들을 위해서라도 할인 됐으면 좋겠다..."
153,2017-04-19 13:00:23,0,"#595 #계명대학교 '공이'님이 '전과,편입생들'에게

편입이나 전과하면 다시 친구어떻게사귀나요...ㅠ 

#전대숲 #대나무숲 #계명대학교"
154,2017-04-19 12:00:17,1,"#591 경남대학교 경영학과 학생이 '경영학과 학생회'에게

이번에 경영학부에 입학한 신입생입니다. 과잠 신청을 했는데 4월 초에 나온다던 과잠은 4월 중순이 되도록 소식조차 없네요. 적어도 어떠어떠한 이유로 인해 과잠이 나오는 데에 시간이 조금 걸린다, 하는 설명이라도 해주셨으면 좋겠는데 그런 것도 없는게 조금 불만이네요. 경영학부 페이지에 페메를 보낸지도 며칠 된 것 같은데 확인도 안하시고 ㅠ 뭘 어떻게 해야될 지 모르겠네요

#전대숲 #경남대학교 #경영학과 #학생회 #과잠"
155,2017-04-18 21:51:55,11,"#561-1 #연세대  코롱님의 외침
아몰라.. 먹으려고 사뒀던건데. 
먼저 바꿔드시는 사람이 드셈."
156,2017-04-18 14:00:44,26,"#592 '17학번 문과생'님이 '한대 17학번 공대생'에게

이제서야 글을 올린다. 이거 안 올리면 내가 평생 힘들어 하면서 후회하면서 살아갈 거 같거든. 너는 갑자기 나한테 헤어지자고 통보했어. 장거리가 너무 힘들다는 이유였지. 통보하기 전 점심까지 너는 나한테 내일 만나자면서 전화를 했어. 그래서 그 통보가 나는 몹시도 당황스러웠지. '힘들어' 한마디만 던지고 넌 계속 잠수를 탔어. 그 문자를 받은 나는 새벽내내 잠을 잘 수가 없더라고. 다음날 아침이 돼서야 너는 답장했고, 그날 수업 끝나자마자 우리는 카페에서 만났어. 그리고 너는 울었어. 미안하다면서 울더라. 뺨 때릴 각오하고 왔는데 너가 우니까 나는 너를 달래줬어. 울지말라고. 더 좋은 여자 만나라고 과팅도 나가보고 너 좋다는 애 있으면 번호도 주고 그러라면서 맘에도 없는 소리를 했지. 그랬더니 너가 뭐라 그랬어? 당분간 여자친구 안 만들고 싶다고 그러지 않았어? 그 말을 믿은 내가 바보였지. 그 눈물에 속은 내가 멍청했어. 너가 흘린 눈물은 그저 나쁜놈이 되기 싫어서 흘린 눈물이었던 거야. 얼마나 우스웠을까? 나는 너를 계속 좋아했기 때문에  친구로 지내자고 했고 너는 알겠다고 했지. 우리는 꽤 괜찮게 헤어졌어. 그러고 난 너무 힘들었어. 난 마음 정리 할 시간이 없었잖아. 너는 혼자 다 정리 하고나서 통보를 했지만 나는 그럴 시간 조차 없었잖아. 너 덕분에 불면증도 왔어. 정말 하루하루가 지옥같았어. 잠 드는 게 너무 무서웠어. 꿈에 너가 계속 나왔으니까. 애꿎은 친구들 붙잡고 밤마다 난리쳤어. 애들이 다 나보고 불쌍하다고 하더라. 정 그렇게 힘들면 연락이라도 해보라고 그러더라고. 근데 그럴 수 없었어.  이미 맘 떠난 사람 붙잡아서 뭐하나 싶었거든. 정말 밥도 못먹고 하루종일 멍때리고 울고 그랬어. 근데 며칠 안 돼서 너가 다시 문자를 보냈어. 거기에 설렜던 내가 병신이지. 답장하지 말았어야 했는데 난 답장했어. 그러고 씹혔어. 그럴꺼면 왜 문자했어? 어장이었니? 내가 좋은 친구로 남자고 했지 좋은 어부와 물고기로 남자고 한 건 아니잖아. 씹을거면 계속 씹던가 잊을 만 하면 문자 보내고 ..사람 간보는 것도 아니고 진짜. 그리고 문자 보낸 그 날, 너는 카톡프사가 바꼈어. 마치 여자가 찍어준 듯한 사진으로. 난 직감했어. 여자가 생겼구나. 근데 부정하고 싶었어. 너가 그정도의 쓰레기가 아니라고 생각했으니까.너를 아는 애들 역시 그럴애 아니니까 너무 신경쓰지말라고 했고. 여자의 촉은 무섭다고 헤어진지 2주도 안 돼서 결국 연애중을 올리더라. 진짜 어떻게 그래 사람이? 너가 나한테 조금이라도 미안했다면 이러면 안 되는거야. 여친이 동기면 그래 같은 과고 자주 만나니까 이해해 보려고 했는데 동기도 아니고 선배야. 이건 나를 만나는 동안 그사람이랑 연락했다고 밖에 생각되지 않네. 심지어 너랑 나랑 헤어진지 모르는 애들도 있었다고. 적어도 연애중은 띄우지 말았어야지. 진짜 너같은 놈 때문에 힘들어 했던 내가 너무 불쌍해. 그렇게 의미없이 하루하루를 보냈던 내가 너무 안쓰럽다고. 그정도 밖에 안 되는 사람인데 미련이 남아서 그렇게 감정낭비 한 게 너무 아까워. 지금은 분노만 남았어. 너 때문에 금요일이 되면 그때 그 순간들이 떠올라서 짜증나. 그때 뺨을 내려치지 못한게 너무 한이된다. cc인 거 같던데 오래 못갔음 좋겠다 정말로. 너같은 거 못잊고 계속 좋아했던 게 후회돼. 함께해서 더러웠고 다시는 보지말자. 

#전대숲 #대나무숲"
157,2017-04-17 18:00:00,1,"전대숲은 카톡방을 운영하고 있습니다. (현재 7개,추가예정)
[ 수다/ 주제 ]
* 전대숲 빌리지 2  https://open.kakao.com/o/gufS4Ou
* 야구 빌리지 https://open.kakao.com/o/gRQA4Ou
* 전대숲 빌리지 1  https://open.kakao.com/o/gHE1WKu  (아래계속있음)
↓↓↓↓↓
[ 전공방 ]
* 전공카톡방 신청하기 https://goo.gl/t0zC0W
* 현재 오픈된 방
   - 전자/전기 https://open.kakao.com/o/gbzNESu
   - 컴퓨터공학/IT  https://open.kakao.com/o/gi73ESu
   - 경영학  https://open.kakao.com/o/gyTSESu

[대기업/공사/공무원/외국계 현직자와 대화방]
* '직딩과 톡' 시크릿빌
  - https://goo.gl/YXv5aF

닉네임 + 학교를 지켜주세요. (경고 없습니다, 강퇴함)
ex) 뽀로로 국민대"
158,2017-04-17 16:00:00,30,"#575 #중앙대학교 'CAU biz'님이 K대 누나에게

누나
나 누나가 너무 좋아
첫사랑의 떨림과
첫사랑의 아픔 사이에서
끊임 없는 진자운동을 하게 돼

나보고 좋아하지 말라고 했지
나쁜 여자라고 
내가 상처받을 꺼라고

그런데 진짜 나쁘다면 그 말조차
나한테 하지 않았을텐데
나를 위해서 그렇게 아름답게
울어주지도 않았을텐데

누나 
봄이 오고 벚꽃이 피었어
누나 마음은 아직까지도 겨울이여도
나의 마음은 계속해서 봄이고 여름일테니

얼어붙은 누나의 마음도 녹아내려서
내 마음의 꽃밭에 물이 되어줘

#중앙대학교 #대나무숲"
