content_names,content_dates,content_hits,content_coms 
70,2017-05-18 14:03:26,7,"#26927번째사자후
안녕하세요 대숲!연애이야기긴하지만 생각할수록 빡치기때문에 그냥 사는 중에 일어난 얘기로 치고 카테고리는 사는얘기로 할게요...
의경 남친이 있어요 근데 휴가 나왔다 복귀중에 저를 봤대요 그것도 제 동생같이 보이는 남자랑 같이 걸어가는 걸 봤다네요....그날 저는 전날 남친이랑 데이트 하면서 엄청 추위에 떨어서 감기가 제대로 오고 열은 열대로 오르고 일요일이여서 약국문도 안열서 동생이 편의점에서 사다준 약으로 버티면서 집밖으로 한발짝도 나간적도 없는데 분명히 절 봤다면서 왜 거짓말 치냐고....화내는데 자기눈이 잘못된거냐며 처음엔 억울해서 해명하다가"" 왜 난 아파서 꼼짝못하고 누워있었는데 내가 해명을 해야하지?여자친구 못알아본건 본인이면서 ""라는 생각에 화가나서 마음대로 생각하라고 보낸뒤 연락이 없네요ㅋㅋ이런 경우 어떻게 하실건가요?제가 끝까지 아니라고 해명하는게 맞나요?아님 그냥 내가 싫어서 핑계대나보다 하고 끝내야 하나요...?죽어도 본인이 본건 제가 맞다네요..도와주세요 ㅠㅠㅠㅠ"
71,2017-05-18 10:49:57,12,"#26924번째사자후
대숲
전 지금 혼자 마음껏 생각하고 울 수 있는 시간에 있어요. 
너무 우울합니다. 기분이 우울한 게 아니라, 우울증이 다시 왔어요. 확실히 저번처럼 병원에 가야하는 게 느껴져요. 근데 이번에는 몇주째 저 스스로를 설득해보지만 그럴 의욕도 없어요.
희망도 없고 주변의 몇없는 사람들에게도 너무 민폐 같아요. 정신이 반쯤 나가서 펑펑 울면서 꽤 심각했던 우울증을 털어놓았던, 가장 가까운 사람은 티 하나 안 내면서 저를 걱정하는데 눈에 보여요.고맙지만 너무 미안해요. 그 사람은 정신병 때문에 친구를 잃은 후 죄책감에 시달렸어요. 정말 미안하지만 난 해줄 수 있는 것도 할 수 있는 것도 없어요. 
저와 연결된 하나하나의 끈들을 놓고 있어요. 너무 이기적인가요? 그러기엔 잡고 있을 힘이 안나요. 
저의 의미없는 이 혼잣말 때문에 괜히 다른 분들께까지 힘들 게 만들까봐 미안해요. 저도 이 세상엔 아름다운 것들과 즐거운 것들이 많다는 거 알아요. 그런 걸 느낄 수 있다는 건 아주 감사한 일이죠. 다들 행복하시길 바라요. 저도 괜찮아지겠죠."
72,2017-05-17 20:26:26,1,"*이 글은 한양대학교 대나무숲이 직접 작성하였습니다. 

#26370,#26504,#26835,#26842번째사자후 는 제보자의 요청으로 삭제되었습니다."
73,2017-05-17 19:36:38,0,"#26895번째사자후
대숲에 글을 처음 올려보네요ㅋㅋ 이거 익명 맞는거겠죠...?

한양대생은 아니고, 근처 타학교에 다니는 학생입니다. 그분이 대숲 자주 본대서 이 글읽고 좀 찔리라고 올려봐요.ㅋㅋㅋㅋ

매일 그 분과 카톡을 합니다. 잔다면 잔다고 말하고, 어딜 가면 간다고 카톡을 합니다. 잠을 자고 일어나서는 다시 일어났다고 카톡을 해야돼요.ㅋㅋ 제 카톡 답장이 몇 시간 정도 늦으면 무슨 일이 아닐지 걱정했다고 화를 내기 때문에...

생각해보면 저흰 아직 특별한 사이가 아니거든요. 그냥 만나서 둘이 같이 공부하고. 둘이서 만나서 밥 먹기도 하고. 그런데 왜 그렇게 까지 카톡을 하는지 알 수가 없어요.

친구들에게 저희 이야기를 하면, 제 친구들은 전부 그건 썸이라고 말해요. 근데 썸이라고 생각되는 요소는 전혀 없었거든요...?ㅠㅠ 만나서 공부얘기하고(가끔 다른 얘기도 하지만), 만나서 밥 먹는 것도 항상 더치페이하고. 밥을 먹고서는 다시 공부.

한 가지 썸이라고 그나마 생각되는게 있다면, 그 분이 같이 한양대 축제를 보러가자고 했던거? 근데 그마저도 같이 놀 사람이 없어서, 한번 같이 가서 놀고 다시 공부하자는 걸로만 보여요ㅠㅠ 서로 과제도 도와주긴 하지만요.

썸이면 썸이라고 눈치채도록 해주던가, 아니면 그냥 둘이 공부만 하는 관계로 남도록 되었으면 좋겠다고 생각하는데 다들 어떻게 생각하시나요?ㅠ"
74,2017-05-17 13:10:26,77,"#26892번째사자후
저는 정말 음악 듣는게 너무너무 좋아요!!!! 애정하는 플레이리스트 돌리면 하루종일 음악만 들을 수 있을 것 같은 그런 기분이에요ㅠㅠㅠㅠ 음악은 왜 듣기만 해도 벅차오르죠....? 세상에 자기 재능으로 날 행복하게 해주는 분들이 이렇게나 많다니 역시 음악 감상은 사랑입니다 치킨 다음으로

그냥 이런 저런 노래 듣다가 요즘 많이 듣는 노래 15곡 보여드리고 싶었어요
여러분이 좋아하는 노래들도 댓으로 공개해주세요 몰래 들어보겠어요 :)

윤도현, 악퉁- 그 날
Nataniel- If you don't know me by now
Gavin James- Bitter pill
Justin Bieber- Purpose
Skylar Grey- Coming home (Part II)
BtoB- 언젠가 (Someday)
타루- 나는 나를 미워해요
국카스텐- 도둑
쏜애플- 살아있는 너의 밤
캐스커- 천 개의 태양
못- 서울은 흐림
김윤아- 나는 위험한 사랑을 상상한다.
롤러코스터- Runner <Day by day>
ABBA- The winner takes it all
샤이니- The Reason"
75,2017-05-17 13:10:25,21,"#26891번째사자후
사람들이 자신에게 관대한 만큼의 절반만 남들한테 관대하면 세계 평화도 가능할 듯 합니다. 내가 한 행동은 ""그럴 수도 있지""면서 왜 남이 한 행동은 ""어떻게 감히 저런 짓을""인가요."
76,2017-05-17 04:02:40,11,"#26866번째사자후
나는 정말 아주 많이 자주 아니 사실은 매일 죽음을 생각해요. 어릴 때부터 작은 일에 상처를 잘 받았고 회복은 전혀 못했어요. 지금도 4년 전에 나랑 나쁘게 헤어진 애인을 생각하면 눈물이 나고 죽어버리고 싶어요. 행복하다가도 화가나고 눈물이 나고 슬픔에 잠겨서 멍을 때리다가 결국 누가 죽여 줬으면 좋겠다 싶어요. 
자살은 하고 싶은데 부모님 생각하면 안되겠고 그래서 살아야하지 하면 사는게 지옥 같아서 안되겠어요. 길을 걷다가 차에 치이고 싶고 살인사건이 일어나면 차라리 나를 죽이지라는 생각밖에 안 들어요. 
요즘은 더 심해졌어요. 연애를 하면 안되나봐요. 남자친구가 다혈질이랑 막말이 심한데 들을 때마다 온 몸이 찢겨나가듯이 아프고 가슴이 답답하고 차도에 뛰어들고 싶어요. 시간이 지나면 지날수록 나에게 했던 못된 말들이 머리 속을 떠나지 않고 맴돌다가 내 목을 조르는 기분이에요. 그런데 헤어질 수는 없어요. 헤어져서 내 욕을 할텐데 그 뒷담을 들으면 더 견딜 수 없을 것 같아요. 
미친사람 같다고 생각할 수 있어요. 아니요 여러분 나 정말 미쳤나봐요. 이 글을 쓰는 순간에도 눈물이 쏟아지고 미치겠어요. 그냥 불쌍한 한 인간의 푸념이라고 생각하고 위로해주세요."
77,2017-05-17 03:21:37,86,"#26863번째사자후
대숲 여러분의 노키즈존에 대한 생각이 궁금해요!
찬성은 좋아요, 반대는 화나요 눌러주세요!"
78,2017-05-16 16:17:50,366,"#26844번째사자후
대통령이 인정하고 아이들이 가고싶어하는 대학.jpg

우주명문 한양공대 ㅇㅈ~
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
79,2017-05-16 13:29:24,104,"#26841번째사자후
안녕하세요!
축제 관련 총학 답변을 보고 정말 너무 황당해서 여러분들의 의견을 묻고자 이렇게 글을 올립니다. 
총학이 답변한 내용은 캠퍼스 공간 부족, 계약문제, 특혜문제인데요.... 이게 적절한 답변인지 핑계인지 모르겠네요
캠퍼스 공간이 부족하다라....한양대학교 캠퍼스가 그렇게 작은 캠퍼스가 아닐텐데요? 이부분은 지도만 봐도 알수 있고요
계약문제는... 정말 어이가 없네요.... 계약 불이행과 같은 부분은 본인들이 철저히 준비하면 되는 부분이고
특혜는...이것도 총학의 답변이 과연 상식적으로 총학으로써, 총학의 이름을 걸고 할 수 있는 답변인지 이해가 되지 않네요
축제에 기업의 후원을 받는 문제는 분명 좋고 나쁨이 있고, 총학이 나름대로의 생각이 있을 것이라고 생각했지만, 해당 답변을 보니 정말 무능하다고 생각됩니다.
최근 선거 관련해서 발생했던 문제도 적절한 행동이 아니었다고 생각하는 상황에서(총학은 해당 행동이 정당하다고 생각했지만 조금만 생각해보아도 얼마나 문제있는 행동이었는지 알 수 있습니다. 해당 벽보들의 후보에 관한 공정성도 큰 문제라고 생각했습니다. 당시 뭐 답변이 안왔다고 하는 답을 보았는데 그럼 모든 후보에 관하여 표시한 후, 답변 안옴 이라고 적는게 맞지 않나요? 또한 특정 답변에 대해 자의적 해석 후 사실상 거부? 그 사실상 거부는 누구의 해석입니까? 해당 글귀라도 적어 주던가 해야 하는거 아닌지요?) 과연 총학이 본인들 스스로 왜 존재하는지 알고 있는지 궁금하네요.
총학에서 활동하는 목표가 무엇입니까? 나중에 정치하시려고? 그런 경험 쌓으려고 하시는 거라면 학생의 대표라는 이름을 걸고 하기에 자격 미달인거 아닙니까? 
정말 실망스럽습니다. 저렇게 무능한 답변을 내다니. 최근에 들어 과연 한양대 총학이 학생 대표라는 이름 하에 전 정권 사태에 대해 대자보를 붙이고 시위에 참가할 자격이 존재하긴 했었나 의심이 듭니다. 본인들의 행동부터 돌아보길 바랍니다. 본인들의 일을 충실히 한 후에 그러한 행동을 하는게 맞겠죠.
물론 바쁘겠죠. 분명 보이지 않는 곳에서 일하고 있을 거라고 믿고 싶습니다. 하지만 과연 그런지 의심이 드네요. 솔직히 정말 무능하다는 생각이 드는게 현실입니다. 가장 어찌보면 학생 복지에 있어 가장 많은 학생이 참여하고, 수혜를 받는 부분이 축제라고 생각됩니다. 장학금 같은건 모두 수혜가 불가능 한 상황이죠....축제를 운영 못하겠으면 축제를 전문적으로 준비하는 위원회등을 구성하는 방법들도 분명 존재함에도 불구하고 저런 답변이라니... 기업의 후원을 받지 않는 이유가 구체적으로 존재할 줄 알았는데 저런 이유라면 현 총학의 능력에 대해 정말 의심을 가지지 않을 수 없네요... 
총학이 학생을 위해 존재하는 기구이니만큼, 학생을 위해 일하세요. 그렇지 않은 총학은 그 존재 이유에 대해 고민해 보아야 할 것입니다.
공격적인 어투라는 점에서 죄송하게 생각합니다... 총학분들은 억울할 수 있다고 생각합니다. 하지만, 이 부분이 근거없는 비난이라고 생각한다면.... 글쎄요...... 그때는 총학생회비 1만원이 아까울 거 같네요...폰으로 써서 오타 많을 수 있는데 양해 부탁드릴게요!

#26840번째사자후
 음...요새 에타 게시판에서 총학에서 진행하는 축제나 학생복지 측면에 대해 많은 비판을 하고 있더라고요. 새내기로서 최대한 제생각엔 나름 중도적 입장에서 이 상황을 한번 분석해봤는데요. 시간 남으면 읽으면 좋고 아님 그냥 넘어가셔도 되는 글이에요ㅎㅎ

1. 한양대학교 총학생회의 축제 스폰 반대에 관한 답변 관련
 이번 답변에 대해선 약간 실망을 한 부분이 없지 않아있어요. 하지만 그렇다고해도 총학의 입장이 이해가 갑니다. 학생들끼리 꾸려가는 자주적 축제 기조에는 저도 찬성은 하지만 그렇다고 학생들의 의견을 일방적으로 무시하는건 옳지않다고 생각합니다. 답변에서는 마치 ""자기는 그런것까지 챙기기 귀찮으니깐 스폰받지 않겠어""라는 투로 들리는것도 없지 않아 있었어요.

2. 한양대학교 총학생회의 학생 복지 관련
 제가 전학대회에도 참가한 만큼 총학이 학생복지를 하지 않는다라는 의견엔 반대합니다. 하지만 그렇다고 학생 복지가 굉장히 와닿는다는 느낌도 들지는 않아요. 물론 학생 복지 사업이 선별적 복지라는 점에서 대개의 학생이 체감을 할 수는 없을 수 밖에 없더라고요. 학생회비를 낸 학생들 입장에선 당연히 회비를 냈으니 자기도 혜택을 보고자 할텐데 이와 관련된 직접적인 복지 정책을 총학에서 고려하셨으면 어떨까 싶어요.

3. 한양대학교 총학생회의 정치색 표현 관련
 아무래도 우리학교 총학이 여태까지 한 정책 중 대부분이 정치색을 띄고있는건 사실이죠. 세월호 관련 행사나, 대선 켐페인 같은거요. 물론 전 이같은 행사에 긍정적으로 생각합니다. 하지만 전체 한양대학생들이 같은 의견을 가지고 있지 않다는 것이 문제입니다. 총학생회는 말그대로 학부생들의 대표기관이라는 점에서 공감하실거라고 생각해요. 그러다보니 정치와 관련된 의견표명에 있어서 총학에서도 좀 더 조심스럽게 접근하셔야 할 것 같아요. 학생들 입장에서는 총학이 우리 돈 가지고 학생 복지에 쓰는 것이 아니라 자기들 정치색 표출하는데 쓰고 있다는 생각을 가질 수 밖에 없는게 현실이기 때문이죠. 물론 거시적, 장기적
 관점에서 보면 학생 복지, 더나아가 국가 정책의 일환으로 현재 학부생들에게 도움을 줄 수도 있겠죠. 하지만 이는 국가나 정치권에서도 충분히 이루어 질수 있는 일이라고 저는 생각해요(이 부분은 저도 지금 작성하면서도 논란의 요지가 있다고 생각합니다만 한번쯤 논의되어야할 사안이라고 생각합니다.)
 
4. 학생들의 여론 관련
 아무래도 에타가 익명 게시판이라 지금까지도 올라오고 있는 게시글이 한 명이 여러번 올리는 것인지 아니면 진짜로 여론이 그런 것인지는 저로서는 알도리가 없어요. 물론 익명게시판의 특성이 그런거고요.(저도 지금 익명대나무숲을 활용하고 있죠 하핳) 하지만 그렇다고 해도 여론은 분명히 우리 학교 축제나 복지 차원에서 다른 학교와 비교되고 있는건 사실입니다. 새내기들 톡방이나 개별로 만나서 이야기하다보면 빠지지 않는게 학생 복지와 관련된 이야기 거든요. 즉, 이번을 통해서 총학이나 학부생들이 진지하게 앞으로 어떠한 방향으로 정책을 펼쳐야 하는 것인가에 대해 논의를 해볼 필요성은 있다고 생각합니다.

#26839번째사자후
정치인 고나리질만 말고
총학부터 공약 지켜줘요

#HELP3도_기필해제

#26838번째사자후
요즘 시간표를 만들어주는 커뮤니티에서 총학이 핫하더군요.

축제도 축제지만 총학이 운동권이라는 내용에 대해 많은 분들이 분노하시고
""이래서 운동권이 안되는거다""
""다음엔 운동권 안뽑겠다"" 
이런 말들이 많이 보입니다. 

저도 운동권을 좋아하진 않습니다. 하지만 지금 문제가 되는 ""현 총학은 운동권이라 기업을 싫어하고, 그에 따라 축제에 연예인이 많이 오지 않는다. 고로 다음에는 비운동권 총학을 뽑아 측제 라인업 쫌 잘 되게 하자."" 라는 논리는 받아들이기 힘들었습니다. 

(물론 비판의 목소리를 받아들이지 않는다는 말은 적극 동의합니다.)

축제에 많은 연예인들이 와야한다는 이유를 저는 잘 모르겠습니다. 
그래서 많은 분들이 ""총학이 축제 노잼으로 만든다""는 비판에 동의를 하지는 않습니다.
하지만 전 궁금한점이 만약, 총학생회가 운동권이 아니였으면 총학이 학생들에게 부당한 일들을 하는 학교에게 맞서 싸울것인가? 입니다.

제가 느낀 바, 비권 총학은 학생들 재미를 돋구어주는 데에 많은 신경을 쓴 것 같습니다. 하지만 학교에서 등록금을 인상하거나, 부당한 입학금을 걷는다거나 이런 문제들, 아니면 헬프폐지 이런 문제들에 대해 관심을 비교적 덜 가지고 있지 않았나 싶습니다. 

축제가 재미있는 것도 좋지만, 전 저런 문제들이 더 큰 문제라고 생각합니다.

혹시 대숲 여러분들은 어떻게 생각하시는지 궁금합니다.

#26837번째사자후
총학생회는 스스로의 아집에서 벗어났으면 좋겠습니다.

학생들의 얘기를 듣겠다고 하면서 자신들이 듣고 싶은 학생들의 이야기만 듣는건 아닌가 싶습니다. 편향된 활동만 해놓고, 나중에 일 잘한것처럼 뭔가 뿌듯한척 안했으면 좋겠습니다. 좀 다양한 시각으로 활동해주세요.

#26836번째사자후
방금 라인업 떴는데.. 솔직히 근 몇년간 우리학교 라인업 진짜 최악이라고 생각합니다..

학교에 오래있던 사람으로서 한때 노천극장을 소유한 얼마안되는 대학으로 축제의 중심이었죠. 몇만뷰를 낸 소녀시대 한양대첩, 싸이콘서트, 한양디제이페스티벌등등

근데 팀 수도 적도 헤드라이너도 그저그런..
타대생들에게 오라하기도 꺼려지고 솔직히 학생회비의 행방에 의문점도 드는게 사실입니다."
80,2017-05-16 11:19:14,1,"#26832번째사자후
다중전공에 비해 주전공을 끝내고 학기를 연장하여 제 2전공을 공부 할 수 있는 복수전공은 정보가 턱없이 부족하여 대숲을 통해 도움을 얻고자 합니다. 실질적인 복수전공 신청자 즉 경쟁률이 얼마나 되며, 학점이 몇 점 정도 되어야 복수전공이 가능한지 궁금합니다~ 복수전공을 하시고 계시거나 이 질문에 답을 해주실 수 있으신 분은 댓글 꼭 좀 부탁드립니다!!!!
감사합니다~"
81,2017-05-16 08:21:46,4,"#26825번째사자후
대숲, 전 10대의 마지막을 보내고 있어요.
작년까지만 해도 고3은 먼 미래 같았는데 벌써 고3의 절반을 채워가요. 고등학교에 입학했을 때 저는 꿈이 없었어요. 사실 없었다기 보단 각종 매체로 접한 '사람들의 성공스토리'를 보고 모방하면서 꿈을 바꿔왔어요. 공부는 그냥저냥 꾸준히 해왔던 것 같아요. 해야 할 이유는 모르겠는데 해야 할 의무감은 들더라구요. 

고2 1학기를 마치고 고3에 접어들기 몇 개월 전, 저는 교과서보다 책을 더 많이 읽고, 점심시간에 교실보다 학교 도서관에 있는 시간이 많아졌어요. 그렇게 여러 책들을 읽고, 좋아하는 ted 강의들을 들으면서 정말 내 운명이다 싶은 인연을 찾듯 제 꿈도 찾게 되었어요. 저는 컴퓨터 다루는 걸 좋아해요. 특히 프로그램을 이용해서 사진이든 동영상이든 다른 프로그램이든 무언가를 창작하는 데 시간 가는 줄 모르고 하더라구요. 그렇게 방학이 시작하기 전 계획표를 짜듯이 저도 고3이 되기 전에 제 10대 마지막 1년의 계획표를 짰어요. 물론 그 후 성인이 되어서 어떤 일들을 할건지도요.

근데요, 요즘 제가 하는 모든 일들에 대해 회의감이 들어요. 공부도 마찬가지고 제 목표조차 순전히 '제 것'이 아닌 것 같은 이질감에 점점 무기력해져 가요. 전 이게 고3들이 흔히 겪는 일종의 슬럼프 같은 것인지 아니면 제 개인적인 내적 갈등인지 헷갈려요. 언제부터인지 침대에 누우면 곧잘 자던 제가 한시간은 잠을 설쳐요. 눕자마자 기다렸다는 듯이 이런저런 걱정들이 스물스물 올라와서 저를 괴롭혀요. 그냥 이대로 자고 일어나 눈을 떴을 때 모든 고민들이 해결 돼 있었으면 좋겠어요.

평소 공부가 안되면 자극 받으러 오는 대숲인데 이렇게 쓰는 것 만으로도 위로가 되는 것 같아요. 안올라가도 괜찮아요. 내일도 저는 똑같은 고민들을 꾹꾹 눌러담고 공부를 할테니까요. 그러다보면 언젠가는 해답을 찾을 수 있겠죠"
82,2017-05-16 08:21:43,346,"#26823번째사자후
역쒸 한양대다. 지금 창 밖을 보시믄 아시겠지마는 한양대의 포턀메카니즘은 솽당히 우수하거든요? 보셰요 오르막인그그튼데 이 지각을 못 뚜르냈쓰니깐 증말 포탈 못타요. 제가 그듭 말씀드리지마는 즈른 불리한 상황에서 학꾜를 올라오는 학생들은 궁내에 그릏케 만치 않타. 꾸꾸치 오르막을 뛰어올랐으니깐 그즘 칭찬하지 않을 수 읍쓰요. 즈는 이릏케 팽가를 해요. 새계 췌 증상급 학꾜다. 그른 학꾜에 즈른 우수한 흐븍지를 가진 학생들이 다니니깐 이런 흐븍지를 처음보는 시닙쌩들은 당황할 가능썽이 매우 높다. 이릏케 말씀드릴 수 있겠쓰요. 그른 한양대에 돔 에스컬레이터가 읎다는 것은 쓈히 유감이다. 그릏게 팽가를 해요. 그릏키 때문에 인뿌라가 즁요한그에요. 돔 에스컬레이트."
83,2017-05-15 15:40:16,1,"#26798번째사자후
친구를 어떻게 봐야될까요 친구는 정말 왕소금 짠돌이에요 
똑같이 제작년에 졸업하고 취업해서 월급은 비슷한데 돈을 심하게 안써요
대학다닐때부터 항상 그렇게 해 왔어요
얼마전에 오랫만에 동기들끼리 만났는데 그렇게 모아서 집과 차를 샀다고 합니다
이런 친구를 알뜰하다고 해야될까요 짠돌이라고 해야될까요"
84,2017-05-15 11:05:28,147,"#개그..?모음

#26796번째사자후
용이 승천하는 걸 4글자로 하면 뭘까요~?
.
.
.
.
.
.
.
.
.
.
.
올라가용ㅎ

#26795번째사자후
옛날 옛날에 어느 한 시골 동네에
찢어지게 가난한 가족이 있었어요.
그 집은 어떻게 되었을까요?
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
찢어졌어요 ㅎ

#26794번째사자후
대-하!

해리포터의 직업이 뭔지 아세요???
.
ㅋ
ㅋ
.
ㅋ
ㅋ
ㅋ
ㅋ
ㅋ
ㅋ
ㅋ
ㅋ
리포텈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
85,2017-05-14 21:14:16,3,"#26783번째사자후
안녕하세요! 요즘 대선이 끝나고 여러 이야기가 많이 나옵니다. 저는 좋은 대통령의 자질로 어떤것이 가장 중요한지 잘 모르겠어요. 인성, 전과기록, 능력, 성장배경등... 물론 전부 다 중요하긴 하지만, 예를들어 인성이 좋고 국민을 위하지만, 나라경제를 힘들게 했다던지, 경제발전을 이뤘지만 그 방식에서 문제가 있었다던지, 극단적인 가정으로 최순실국정농단 사태에서 만약 정치를 잘해서 나라가 발전했다면 감안이 되는지..등 여러분은 어떤 자질을 가장 중요시 생각하는지 듣고싶습니다."
86,2017-05-14 10:37:22,7,"#26761번째사자후
19금 제보입니다
남자들은 일반적으로 여친과의
성관계 빈도? 횟수가늘어날수록
그여자를 정복했다는 생각이생겨서
질리기 시작한다는 글을 본적이 있어요
제가 실제로 느낀적도 있고요
제가 전남친을 너무 좋아해서
 많은 성관계를 가졌는데
그럴수록 제게 흥미가 떨어지는 느낌을 받았거든요
결국 차이기도했구요
물론 다른 이유가 있을 수 있지만요!!

제가 그때 너무 이런걸 받아줘서그런가
다음부터는 이러지말아야지생각했었어요
남친이 좋아서 하룻밤같이있곤 싶은데
이러한 걱정이 계속 드네요
또 절 질려할까봐요
어떻게생각하시나요.."
87,2017-05-13 20:23:15,21,"#26744번째사자후
One in a million!
트와이스 불러주세요!
아니면 찾았다~ 오마이걸!
오마이걸 불러주세요!
아니면 싸~암자를몰라~~
민경훈 불러주세요!
아니면 무지개로~~ 변신~~
국카스텐 불러주세요!
아니면 날 사~랑해줘요 그대여~~
로맨틱 펀치 불러주세요!
왜 내가 좋아하는 가수는 하나도 안오냐아아아아아흥"
88,2017-05-13 19:52:49,23,"#26738번째사자후
오늘날씨,너무 설레잖아.
같이 걸을까?
라고
말하고 싶어"
89,2017-05-13 12:10:25,5,"#26733번째사자후
대숲 안녕하세요!! 
룸메님에게 생긴 불만을 소심한 성격탓에 룸메님께 직접 말하지 못하고 대숲에 말해봅니다.
기숙사라는 곳에서 단체생활을 하면서 불편하지만 말못하고 속으로만 썩이고 있던걸 이렇게 제보합니다.
일단 저는 코를 골지 않아요.. 예전에 감기에 심하게 걸렸을때는 코골이 비슷하게 했다고 친구들이 말해줬지만 평상시엔 그렇지 않아요.
기숙사 생활을 하기전에는 코를 고는 사람들과 같이 자는일이 생겨봤자 하루 이틀이면 끝날일이라 대수롭지 않게 생각하고 넘어갔죠.
하지만 이번에 기숙사에 들어와 룸메와 함께 생활하면서 굉장히 오랜 기간을 같이 지낼 기숙사라는 공간에서 지낸다면, 자기가 코를 곤다는걸 알고있다면 어떻게라도 조치를 취하는게 맞지않을까 하는 생각이 들었습니다.
물론 코를 고는게 고의성이 있는 행동도 아니고 그 자체가 나쁘다고 생각하는건 아닙니다!! 그 사람에게도 스스로가 코를 곤다는게 컴플렉스이고 신경쓰일수도 있겠죠...
설령 그렇더라도 일단 그 행동으로 인해 타인이 스트레스를 받을 수있다면 약물적인 방법이라던지 해서 단체생활의 예의를 조금 더 지켜주셨으면 좋겠어요 룸메님........."
90,2017-05-13 12:10:23,8,"#26732번째사자후
오늘도 달은 염치 없이도 참 밝더라
너를 바래다 주고 오던 그 길이
여태까진 늘 함께였던 그 길이
오늘부터 혼자이건만

어렸을땐 그랬다,
좋으면 앞뒤없이 좋아하고
할 수 있는 건 다 해주고 싶었다
그게 사랑이라고 믿었다

좀 더 시간이 지나고나니,
그게 꼭 정답은 아니더라
사람마음이 참 간사한지라
좋아하는 감정도 누를 줄 알아야 되고
잘해주고 싶어도 참아야 되더라
그게 다 부담이더라

더 세월이 지나니
사람마음가지고 장난치는 것이 싫어서
해줄 수 있은건 다 해주고 싶더라
좋은 감정은 그대로 좋다고 하고 싶더라
30즈음 온 나라면, 30즈음 온 너라면
그래도 그 속마음 헤아릴 줄 알았다

너의 이전 시간들이
너를 어느새 받는데 어색한 사람으로 만들었기에,
네가 받는데 익숙한 사람이었으면 좋겠다고 생각했다
너는 충분히 그럴만한 사람이기에

근데 그게 다 욕심이더라
그건 여전히 부담이더라

이제는 모르겠다
참는 것이 사랑인지
주는 것이 사랑인지
어디까지 주어야 하는지
어디까지 참아야 하는지

염치없는 저 달은, 그래도 참 푸르더라"
91,2017-05-13 09:30:06,119,"#26724번째사자후
제 남자친구는 진짜 잘생겼어요! 렌즈만 끼고 나타나면 다들 잘생겼다고 하고 제 프사에 있는 남자친구 사진 보면서 연예인이라고 그래요~!!!실물로 본 친구들도 주변 남자들 중에서 제일 잘생겼대요. 근데요..... 마법의 찐따안경을 끼고 다녀서 평소에는 딱히 잘 생긴줄 잘 몰라요...저도 잘 몰라욬ㅋㅋㅋㅋㅋㅋㅋ안경써서 완전 별로인건 아니지만 객관적으로 보면 막 절대적인 잘생김은 아니거든요 ㅋㅋㅋㅋㅋ물론 제눈엔 귀엽지만..?
가끔 렌즈 끼면 너무 잘생겨서 오랜만에 두근두근 설렘설렘한답니다... 이럴때 보면 평소에 안경끼다가 가끔 서프라이즈 해주는 것도 나쁘지 않은듯...ㅎ.. 저같은 분들 없나여"
92,2017-05-13 05:00:06,31,"#26715번째사자후
한달정도 썸을타다가 고백해서 사귀게 된 cc여자친구가 있었는데요. 3주정도 데이트도 하고 같이 공부도 하고 아무런 문제없이 잘 만났는데 갑자기 친구로 지내면 안되겠냐고 전화로 이별통보를 받았습니다. 이유는 본인이 학업에 더 집중하고 싶다 하더라구요. 애초에 이번학기 들어서 연애할 마음이 없었다고..그런데 호감이 생겨서 고백을 받아줬다네요.. 그런얘기를 고백했을때 말하고 거절하지 그랬냐고 했더니 미안하대요. 저는 헤어진 여자와 원래 연락도 안하고 인사도 안하는 그런 부류의 사람입니다. 그래서 저는 '좋아하는데 어떻게 친구로 지내냐고 나는 그렇게 지내기 힘들것 같다고' 예기를 했더니 제가 힘들어지는건 싫다고 계속 만나자고 하더군요. 좀 황당해서... 그냥 니 하고 싶은 얘기를 하라고 했더니 혼자있고 싶대요. 그래서 3주동안 있었던일 없었던일로 하고 내가 학교에서 어떻게 너를 대하던 너가 감수하라고 얘기하고 나왔습니다. 마음이 너무 상하고 수업가서 쭈구리처럼 있는데 그아이는 너무 아무렇지 않게 보여서 더 기분이 좋지않았어요. 인사도 안하고 처다도 안봤어요. 그런데 몇번씩 개인톡이 와서 영화보자고도 하고 과제하는거 도와달라그러고 제 친한 친구한테도 제 안부를 묻고 그래요. 이럴수록 더 힘들고 그냥 편하게 지내지 못하는 제가 너무 답답해요. 
너무 불편하고 학교도 다니기 싫고 공부도 안되요. 비록 3주정도 만났지만 좋아했던 마음을 어떻게 한순간에 없애고 친구로 지내요... 그게 가능해보이는 그 아이도 싫고, 연민의 눈으로 처다보는 주변사람들도 싫고, 그냥 너무 우울합니다. 이런거에 쿨하게 훌훌 털어버리지 못하는 제자신이 너무 **같아요.
어떻게 해야 기분이 좋아질까요.. 표정관리도 못해서 편찮으신 엄마 앞에서 뚱해있는 모습 보여드리는거도 너무 죄송스럽고, 그냥 다 민폐에요 주변사람들한테... ㅠ"
