content_names,content_dates,content_hits,content_coms 
149,2017-03-23 19:45:06,42,"오늘 알았어. 너는 나에게 전혀 관심이 없었다는걸.
뒤돌아서 인사하는 너의 모습에서 전혀 아쉬운 감정이 느껴지지 않더라. 나는 더 같이 있고 싶었는데...
안녕이라는 말이 그렇게 차갑게 들린건 처음이었어. 
그 순간 나는 결심했어. 너에 대한 짝사랑을 그만두기로."
150,2017-03-23 18:45:06,35,"아아 학내 러블리즈 팬분들 정말로 소모임 만들면 안될까여ㅠㅠ 전 여자지만 러블리즈 넘나 죠아요오오오 이쁜애옆에 이쁜애 옆에 또 이쁜애ㅜㅠㅠㅠ

케이로 입덕하고 요새는 미주가 넘나 조은것ㅠㅠㅠ끼많은 우리미주ㅠㅠㅠㅠ 예인이 세젤옌데 다쳐서 활동못한거 맴찢임ㅠㅠㅠ 끄앙ㅠ"
151,2017-03-23 17:00:06,33,"사람은 쉽게 변하지 않는대요.
나도 그랬고. 당신도 그랬죠.
그대, 바꾸려 하지 마요. 난 변하지 않을테니.
그대, 바뀌려 하지 마요. 그댄 변하지 않을테니.
그럼 안녕."
152,2017-03-23 15:30:06,4,"이번에 나올 과잠을 기다리고 있는 새내기에요~~ 전 꽤나 멀리서 통학하고 있는데, 원거리 통학러는 과잠 입고 다니면 눈치보인다고 하네요. 제 과잠은 조용히 옷장 속으로 들어가는 건가요 ㅠㅠㅠ"
153,2017-03-23 14:00:06,27,"대-하! 새내긴데요, 궁금한 게 있어요! 저는 동아리도 안 하고, 점심 때 굳이 다른 동기 찾기도 귀찮아서 혼밥 후딱 하고 남는 시간에 도서관 가고 그러거든요? 근데 당장은 공부가 재밌어서 삶이 아주 만족스러운데, 이대로 1년만 살면 아싸는 면할 수 없겠다 싶더라고요.
근데 별로 위기 의식이 안 생겨요. 대학교 다니는 내내 아싸로 다녀도 괜찮을 거 같은데, 그렇게 내내 아싸로 지내면 나중에 졸업해서 패망하나요? 그런 것만 아니면 그냥 이렇게 사는 것도 나쁘지 않은 것 같은데..."
154,2017-03-23 11:00:06,327,"제발!! 서로 '한남충', '광광', '쿵쾅', '꼴페미'라며 비아냥 거리는 표현 좀 쓰지 말았으면 좋겠어요.
그런 말을 쓰는 남자들은 자신의 어머니가, 또 그런 말을 쓰는 여자들은 자신의 아버지가 그 '꼴페미'고 '한남충'인 것을 모르는 건가요?
왜 굳이 그렇게 서로에 대한 혐오감과 분쟁만을 불러일으키는 단어를 써대는 건지.........진짜 그만 보고싶어요
서로가 서로의 인권을 존중해주길 바라는 건데 왜 남을 깎아내리려고만 하나요"
155,2017-03-22 17:02:06,33,"연애혁명이라는 웹툰을 정주행했다. 정주행하는 동안 나의 카카오톡 상태메시지는 두 번 바뀌었고, 너의 카카오톡 프로필사진 역시 바뀌었으며, 우리 사이에는 평소에 비해 많은 연락이 오고가지 않았다.

웹툰을 보면서 나도 함께 울고 웃었다. 네가 아는 나의 성격처럼, 나는 감성적이기 때문이다. 나는 다른 사람들보다 쉽게 글에 몰입하고, 감정을 이입하는 경향이 있다. 특히나 그것이 이처럼 연애를 다루는 것이라면.

한편으로는 나도 웹툰 속의 남주처럼 너를 좋아한다는 걸 티내고 다닐까 생각도 해 봤지만, 그랬다가는 너와 멀어질까봐 두려웠다. 너에게 고백을 당장이라도 하고 싶은 마음이 몇 번이고 솟구쳤지만, 그럴 때마다 참았다. 웹툰은 현실이 아니라고 생각했으니까. 만약에 잘못되어 너와의 관계가 되돌릴 수 없게 된다면, 웹툰은 아무런 책임을 져 주지 않을 테니까.

그러다 웹툰 중간에 이런 내용이 나왔다. 여주가 남주에게 ""너는 대체 내가 왜 좋아?""라고 묻는 장면이었다. 이때 남주의 대답은,

""그냥 너니까 좋은거지.""

이 편을 보고 오랜 시간 고민에 빠졌다. 나는 너를 왜 좋아할까. 예뻐서? 똑똑해서? 착하고 상냥해서? 그리고 오랜 생각 끝에 내린 결론은 '어떤 것이든지 상관없다.'는 것이었다. 나의 생각, 그리고 (만약 너 역시 내가 너를 좋아한다는 것을 안다면) 너의 생각. 어떤 것이든 상관없다는 것이다.

그냥, 너라서 좋은 것이었다.
짧지 않은 시간을 함께 보냈고, 적지 않은 메시지를 주고받았기에, 그리고, 오늘도 그 '사소한 일상'을 보낼 수 있었기에 좋은 것이었다.

살아가면서 마주치는 여러 문제들은 대개 세 부류로 나뉘는 것 같다. 답이 확실히 있는 문제, 답이 없는 문제, 답을 낼 수 없는 문제. 어쩌면, 우리의 정신은 세 번째 부류의 문제로부터 성숙되는 곳일지도 모르겠다.

너를 좋아하게 된 이유, 너를 지금도 좋아하는 이유, 아직도 내가 너에게 제대로 된 고백 한 번 못하는 이유. 꼭 답을 내어야 할까. 그냥, 우리가 생각하는 무엇이든 그것이 정답이 될 수는 없는걸까.

오늘도 넌 나와 카톡을 주고받았다. 너와의 카톡 하나하나가 나에게는 소중했고, 너의 답장을 기다리며 폰을 붙잡고 있던 시간이 얼마나 길었는지 모르겠다. 항상 카톡을 보내면 조금 시간이 흐른 후에야 답장이 오던 너였으니까. 이젠 일상이 되어버린 일 같다. 이 웹툰의 주인공들처럼.

몇 주 뒤면 휴재중인 웹툰이 다시 연재될 것이고, 앞으로 너와 내가 어떤 일을 겪을지, 웹툰이 어떤 방향으로 흘러갈지는 아무도 모른다. 하지만, 바라는 것이 있다면, 웹툰의 주인공들이 지금껏 그래왔듯이, 또한 나(사실 너도 그랬으면 좋겠지만)가 그래왔듯이 이 일상이 끝나지 않았으면 좋겠다.

너에게 말해주고 싶다.
아니, 언젠가는 너에게 말할 것이다.
그래서, 너에게 웹툰 속의 남주 같은 존재가 되고 싶다.
사랑한다."
156,2017-03-22 16:32:06,227,"아아아아아아아아아가아각
어떡해요!!!ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
실수로 단톡에 셀카를 올려버렸어요!!!!!!!!!ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
넘나 창피한것ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
단톡을 나가버릴까요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
다들 빨리 잊어주기류ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ"
157,2017-03-22 15:32:06,1785,쫌더 뽀짝 다가와 그래 올치올치보이 하!!!!!!!!!!
158,2017-03-22 13:47:06,683,"응원할게! 간절히 원하면 우주가 도와준댔어
(지난주 주말에 학관 게시판)"
159,2017-03-22 12:02:06,118,"남초과도 아닌데 교수님들이랑 강사님들 왜 남학생을 디폴트로 두고 수업하는지 모르겠다. 당장 기억나는 말 몇 개만 해도 ""여러분들 여자친구랑 데이트 할 때~~""라든지.. ""만약 소개팅 나갔는데 여자가 폭탄이면..."" 등의 말. 특히 한 강사님은 여자 얘기를 할 때는 여자를 하나의 특이한 생물로 취급한다. ""여자들이 좋아하는 티라미스""나 ""여자한테 몸무게 물어보면... (뺨 때리는 시늉)"" 같은 말을 수업 내용의 이해를 위한 예로 든다. 공감 하나도 안되고 공부할 기분도 떨어진다. 나도 남자들하고 같은 시험 치고 들어온 서울대 학생이고 우리집의 자랑이다. 이런 글 쓰면 또 내가 프로불편러라고 몰아가려나.. 근데 맨날 디폴트 취급 받으면서 뭘 알아?"
160,2017-03-22 11:47:06,20,25시간 조금 넘게 내 연락을 안읽씹하는 너의 행동에는 어떤 심리가 담겨져 있기에 나를 이렇게도 아무 것도 못 하게 만드나. 는 진짜 내가 뭘 잘못했는지 모르겠네........ 우리 분명 불과 4일 전까지도 저녁도 같이먹고 잘 놀다가 들어가지 않았었니............ 그 이후로 조금 쎄하다가 지금까지 연락을 안 받는 건 뭘까 설마 내가 너한테 그런저런 감정을 대충 갖고 있다는 걸 눈치까고 그게 싫어서 안받는거냐 쉬바ㅠ 니가 싫다면야 너랑 친구로도 충분한데 왜 아예 관계를 끊으려 하냐 미쳐버리겠네 카톡좀봐줘 으앙
161,2017-03-22 11:32:06,48,"안녕 대숲!
썸타는 거 같은데 확신이 안서요ㅠㅠㅜㅠㅠ모솔이라 그런가ㅠㅠ 난 네가 너무 좋은데..."
162,2017-03-21 22:40:06,19,"(1) 어둠이 걷히고 희미한 조명이 
하나 둘 꺼지던 조금 차가웠던 새벽 
너무 늦었다고 보채는 너를 보며 
일부러 멀리 돌아갔던 익숙했던 길 

단 한 번도 너 없는 내가 될 거라
잠시라도 생각 못했어 
언젠가는 시간이 흐르면 아무 일 없었듯이
기억하지 못 하고 다 잊혀지겠지 

아직도 가끔씩 처음 내게 다가와 
입맞추던 널 잊지 못 해 찾아가는 길 
어쩌다 우연히 넌 그 곳을 걷게 되면 
잠시 멈춰 웃어 넘기고 가던 길을 재촉할까 

단 한 번도 너 없는 내가 될 거라
잠시라도 생각 못했어 
언젠가는 시간이 흐르면 아무 일 없었듯이
기억하지 못 하고 다 잊혀지겠지 

남자답게 말하지 못 한 수줍었던 나의 고백에
조용히 나에게 다가와서 기대오던 네가
너무 그리워 다시 돌아가고 싶어 

영원이라 믿었던 전부였던 널 
그리 쉽게 지울 순 없어
언젠가는 시간이 흐르면 오래된 일기처럼
잠시나마 미소 짓고 마는 열병이었다고
추억하며 난 살 수 있을까

(2) 안녕. 나의 오랜 사랑. 
이제 이렇게 부르는 것도 어색해져 버렸네. 잘 지내는 듯한 너의 모습 보기 좋아. 너의 새 연인도 아마 아주 착하고 이쁜 사람이겠지. 다행이다. 
사실 다 거짓말이야.
난 여전히 문득 비는 순간에 니 생각을 많이 하고 그러다가 울기도 해. 난 왜 아직도 이런 걸까. 이제 널 좋아하는 것도 아닌데 말이야.
너의 무엇이 그토록 좋았어서 이런 걸까. 날 보며 해맑게 웃던 니 얼굴, 걱정해주던 다정한 목소리. 이런 것들보다 그냥 처음부터 니가 좋았어. 장난스레 너에게 건낸 농담들도 모두 진심이었으니까.
너를 원망도 하고, 과거를 후회하기도 했지만 그런 생각들은 전부 버려두고 싶어. 어쨌든 너와 함께한 시간들 동안 날 가장 아름답게 만들어준 너니까. 고마워.
나도 더 이상은 니 생각도, 너의 얘기도 안 할게. 우리 서로 각자의 시간과 공간에서 잘 지내자. 항상 응원하고 언제나 행복하길 바라.
잘 지내. 나의 오랜 추억."
163,2017-03-21 15:30:05,23,"(1) 대숲 안녕하세요! 저는 여초과에 다니는 새내기에요.
고등학교 때에는 대학 가면 연애를 당연히 할 수 있을거라 생각했는데 막상 대학에 오니까 갈 길이 머네요.
주변에 남자가 없으니까 미팅도 잡아서 나가는데, 미팅은 하루 즐겁게 노는 걸로 끝나는 거 같아요.
사실 미팅 애프터가 안 들어온건 아니에요. 제 스타일이었던 파트너가 애프터를 걸었거든요.
그런데... 제 취향이 또라이인게 제가 부장님 스타일의 말, 흔히 말하는 아재개그를 하는걸 좋아하거든요.
그래서 애프터때 몇 번 그런 이야기를 했는데 파트너가 당황스러워하면서 그 뒤로 연락을 피하는거 같고, 아무리 생각해도 그 이유 외에는 없는거 같네요.
대숲, 연애를 하려면 제 취향을 잘 숨기고 남자를 만나야 할까요, 아니면 저랑 취향이 맞는 사람을 어떻게든 찾아내야 하는걸까요?
그리고 아재개그 듣는걸 좋아하는 남자를 찾아내서 만날 수 있을까요?

(2) 
동아리에서 만난 오빠가 있는데 인간적으로 엄청 마음에 들기도 하고 같이 이것저것 하면서 빨리 친해졌어요! 연락도 가끔 하고 동아리 활동 뒷풀이도 가고 그랬는데 어느 순간부터 저를 피하는 것 같아요...

왜 그런가 생각해봤더니 그 오빠가 제가 그 오빠를 이성적으로 좋아한다고 생각해서 부담스러워 하는 것 같다는 결론이 나왔어요ㅠㅠ 

그 오빠랑 얘기하는게 재밌어서 몇 번 카톡했는데 말투 차이가 확 느껴진다고 해야하나 ㅠㅠ 이거이거 어떻게 원래대로 돌아가죠...사귀고싶고 그런 마음 진짜! 네버! 없구요 정말 인간적으로 마음에 들어서 친하게 지내고 싶은데 ㅠㅠ잉잉 절 피하니까 너무 속상해요...

단도직입적으로 나 오빠 안 좋아해! 그러니까 나 피하지말고 잘 지내자!! 이럴수도 없고....어떡하져......엉엉우어어어"
164,2017-03-21 14:30:05,11,"(1) 대ㅡ하! 새낵새낵한 17학번 남자에요!! 본론으로 바로 들어가자면 저는 이상하게 여친보다 정말 친한 여사친이 있었으면 해요... 뭔가 스스럼없다고 해야되나..? 물론 여친이랑도 친구처럼 지낼수있겠지만 그래도 여사친이 더 마음편한거같아요... 제가 여자랑 노는걸 좋아해요.. 저희누나랑 사촌누나랑 얘기하는것도 좋아하구 여자들이랑 떠드는게 또 개꿀잼이거든요... ㅎㅎ 근데 과에 여자가 없어서 슬푸네요ㅠㅠㅠㅜ 그냥 하소연이었습니다 엉엉

(2) 관정관 6층 멀티미디어플라자에서 주무시는분이 너무 많아요 ㅠㅠ 

학업, 춘곤증때문에 피곤하신건 이해되지만 자리예약이 너무 힘들어요~

(3) 뀨! 요새 대숲이 댓달아주는 거 너무 좋아요♡♡
근데 모든 숲지기님들께서 다 뀨를 해시태그 하고 댓글 써주시는 건가요 아님 한 분께서....??
어쨌든 설대숲 사랑해요~~

(4) 아 공부하기 너무 싫어요 고등학교처럼 한 강의실에서만 수업듣기 지친다 관악가고싶다 아 재밌는거 하고싶다 신나고 싶다 너무 재미없다 세포 쪼그만게 개복잡하네 아 재미없다 심심하다 이쁘게 옷입고 화장하고 술마시러 가고싶다 헤헤"
165,2017-03-19 19:43:06,142,보고싶다는 말이 목구멍까지 차올랐다. 너는 내가 생각도 나지 않을 만큼 즐거운 걸까. 아니면 너 나름의 고민과 아픔으로 나따위 생각나지 않는 날들이었을까. 보고싶다는 내 말이 너에게는 또다른 부담과 스트레스로 다가오지 않을까 항상 조심한다. 며칠 전 너는 내가 보낸 편지를 읽고 정말 좋아했다. 너무나 좋아하는 너의 모습을 보며 나는 가끔 이렇게 편지를 쓰는것도 나쁘지 않겠구나 생각했다. 너는 어제 학교 선배와 술을 마셨다했다. 술을 얼마나 마신건지 너는 기억못하는 일들이 많은 것 같았고 지금 니가 사귀고 있는 사람에게 힘들다 했다고 나에게 말했다. 솔직히 내가 너를 좋아한다는걸 스스로 인정하게 되기까지 시간이 필요했다. 그리고 인정한 후에는 니가 나에게 그사람 얘기를 하는것이 싫어졌다. 하지만 티낼 수 없기에 나는 묵묵히 너와 그사람의 얘기를 들어야 했다. 그러면서 오늘 한가지 너에관한 새로운 사실을 알았다. 네가 좋아하던 사람이 너에게 잘해주면 너는 금방 그 사람에게 흥미를 잃는다는 것. 너는 생각보다 정말 사랑이 힘든 사람이구나. 그 생각이 드는것과 동시에 나에게는 정말 일말의 기회도 없겠구나. 생각이 들었다. 지금 이 글을 쓰면서 다시 생각 해 보니 차라리 다행인가 싶기도 하다. 너의 그런 마음이 모두에게 적용되는 것이라면 차라리 공평한 일이 아닌가. 어딘가에서 너와내가 읽은 글에 다음 생에는 나란히 놓인 돌 두개로 태어나 아무도 사랑하지 말고 아무에게도 사랑받지 말고 함께있자는 구절이 있었다. 나는 그때 그 말을 이해하지 못했고 너는 깊이 공감했지. 그런데 지금의 나는 누구보다 뼈저리게 그 말에 공감하고 있다. 나를 좋아하지 않을 바에는 그 누구도 사랑하지 말고 그 누구에게도 사랑받지 말고 그저 그렇게 서로의 옆에서 살아가는 것이 차라리 좋겠다. 그러니 너는 그저 내옆에서 나와 눈을 맞추고 있어주면 좋겠다. 나를 사랑하지 않아도 좋으니 그저 옆에만 있어주면 좋겠다.
166,2017-03-19 16:28:06,11,"학교 돌아다니다 보면 외국인분들 꽤 많이 계신 것 같은데, 저도 외국인 친구 사귀고 싶어요!! 되지도 않는 영어실력 한 번 늘려보고 손짓발짓 써가면서라도 친해지고 싶고요, 대화해보고 싶어요ㅠㅠ 어떻게 하면 외국인 친구들 많이많이 만들 수 있을까요???"
167,2017-03-18 17:30:06,19,"(1) 너는 이미 애인이 있기에 마음 접으려햇는데 ...ㅜㅜ 아  아무리 봐도 멋잇어..귀엽기까지해...  어떡하냐
난 너의 연애를 망치고 싶지도, 너의 행복을 깨고 싶지도 않은데.. 
정말 어떡하지.... 

(2) 이럴거면 바래다주었던 그날밤 넌 나를 안아주지 말았어야지. 라고 하기엔 넌 날 바래다준 적도 안아준 적도 없구나. 정말 나 혼자였나보다.

(3) 너에겐 내가 아무것도 아니었다는 게.

(4) 꽤 친한? 여사친이 있는데요,, 서로 생일 정도는 챙겨주는 사이에요. 솔직히 전혀 마음이 없는건 아닌데 아직은 잘 모르겠어요. 화이트데이 지나고 이번 주말에 만날텐데 뭐라도 준비하는게 나을까요? 뭘 준비해야 할까요..."
168,2017-03-18 11:30:06,65,"(1) 좋아하는 사람이 생겼어요!! 같은 과에 귀여운 앤데, 사투리 쓰는거 보면 지방에서 온 친구같아요ㅠㅠ 너무 귀여워ㅠㅠㅠㅠㅠㅠ
다가가고 싶은데 이상해보일까봐 겁나네요ㅠㅠㅠ

(2) 헤헤 얼마전에 키가 작아서 고민이라는 글을 봤는데요...!ㅎㅎ세상 여자들 전부가 키 큰 남자를 좋아하는건 아니랍니다:)
키 큰 남자분들은 듬직하고 옷도 더 잘받고!
그렇긴 하지만
저처럼 키가 작은 분들을 좋아하는 여자들도 있어요!저는 저랑 딱 눈높이가 맞는 키가 좋거든요ㅎㅎ
눈 쳐다보는걸 좋아해서요

(저랑 키가 비슷한)160대 분들 모두 힘내자구요!

걱정마요
당신의 매력은 키가 전부가 아닌걸요
어딘가 당신의 인연이 당신을 기다리고 있을거라고 믿어요.
그럼 꽃다운 20대를 아름답고 찬란하게 보내길 바랄게요

그럼 이만! :)"
169,2017-03-17 23:00:08,589,"솔직히 좆같은데 좆같다고 하면 안올라가나요?
진짜 너무 좆같이 힘들어요. 술 한잔 했어요 맞아요.
근데 술마셔서 감정이 과해진 게 아니라, 술 마셔서 표현이 있는 그대로 나가는 것 뿐이에요. 매일매일 이런 감정을 느껴요. 하루하루 지옥같이 살고 있어요. 멍청하게도 공감해주는 사람이 많으면 조금의 위로를 느낄 거 같아서 글을 남겨요. 그냥.. 나같은 감정을 나만 느끼는 게 아니라면 그 자체로 조금의 힘은 얻을 것 같아요. 그것 뿐이에요"
170,2017-03-17 20:58:28,67,"페미니즘에 대한 이분의 의견 어떻게 생각하나요?
개인적으로 페미니즘을 꽤 좋아했고 꽤 잘 안다고 자부했으며 꽤 많이 실망했던 저같은 사람에게는 매우 공감이 되네요.
저분도 저와 비슷한 길을 걸어왔는지는 모르지만요. 역시 친할수록 등을 돌릴때 무섭다는 말은 사실인거 같습니다."
171,2017-03-17 13:00:06,35,"개헌이 굳이 왜 필요한가요? 요즘 개헌 찬성론자들(언론상의 유명인들이건, 일상에서 마주하는 사람들이건)의 말을 들어보면 마치 한국이 가진 모든 문제가 헌법 때문인 것마냥 이야기하는데, 우리나라 헌법이 완벽하지는 않지만 적어도 그들이 말하는 것처럼 글러먹었거나 명백한 한계가 있다는 생각에는 동의할 수 없습니다. 입법부, 행정부, 사법부의 통치구조에 대한 개편 외의 추상적 내용들은 다 물타기로밖에 보이지 않습니다. 헌법에는 대부분의 기본권을 명시하고 있고, 설령 누락됐더라도 37조 1항에 의해 보호받습니다. 따라서 인간다운 생활을 할 권리나 빈부격차 문제, 사회적 약자의 보호 같은 문제는 개헌으로 해결할 필요도 없고 개헌으로 해결할 수도 없습니다. 법률을 개정하고 정책을 마련해서 법에 따라 심판하면 되니까요. 현행 헌법체계에서 못할 것도 없습니다. 헌법의 어느 조항이 사회문제를 방치하거나 악화시키도록 규정하고 있습니까? 유일하게 이런 면에서 문제되는 건 이중배상금지조항밖에 없다고 생각하는데, 개헌 찬성론자치고 이 문제에 집중하는 사람 본 적이 없습니다.
혹자는 헌법의 민주성이 부족하다고 하며 그 사례로 박근혜를 들지만, 박근혜는 역대 최고의 투표수와 득표율로 당선된 대통령입니다. 비록 부정선거 의혹이 있지만 확실한 증거가 없는 한, 적어도 당선 당시에는 역대 최고의 민주성이 보장된 대통령입니다. 그런 사람을 뽑은 건 바로 국민이고요. 박근혜가 나오지 못하게 하는 최고의 방법은 애초에 안 뽑으면 그만이었던 건데, 스스로 뽑아 놓고 이게 다 헌법 때문이라고 하는 태도는 책임회피로밖에 보이지 않습니다. 게다가 헌법이 개정된다 한들 제2의 박근혜가 나오지 않는다는 보장이 없죠. 가장 민주적인 헌법이라는 바이마르공화국의 결말은 히틀러였듯이, 제도가 백날 좋아 봐야 결국에는 그 제도를 운영하는 사람이 중요합니다. 
게다가 현행 헌법에서 통치권자에 대한 견제가 불가능한 것도 아닙니다. 우린 최근에 그걸 성공했고요. 이보다 더 쉽게 지도자를 끌어내리도록 한다는 건 말만 들으면 그럴듯하지만 오히려 멀쩡한 대통령에게 사사건건 발목을 잡아 과감한 결정을 못 내리거나, 조그만 의혹만으로도 물러나게 하는 자충수가 될 것입니다. 그럼 국정의 혼란은 더 심해지겠죠. 이런 측면을 봤을 때 개헌은 문제의 본질을 짚지 못하거나, 다른 문제를 덮으려는 수단으로밖에 비춰지지 않습니다."
172,2017-03-17 07:30:06,383,낙인이 자체적으로 폭주하여 심하게 뒤틀려있다. 어둡고 강한 마력이 느껴진다.
173,2017-03-16 22:00:08,224,"나는 점점 더 사랑 받을만한 여자친구가 되어가고 있는데, 너는 나한테 그만큼의 사랑을 주지 않는다는 사실이 너무 슬프다. 

나는 말이야 그냥 너한테 그 연애초기엔 흔하디 흔했던 장문카톡, 사랑하는 마음을 표현하다보니 길어지고 또 길어졌던 그 장문카톡 하나 받아보고 싶은게 다야. 
근데 어느 순간 그 사랑을 구걸하는 내가 불쌍해져서, 더 사랑받을만한 여자친구가 되어야지! 너무너무 사랑스러워서 사랑하지 않고는 못 배기게 만들어야지! 하는 생각을 하게 됐고, 엄청 노력했어. 
내가 먼저 길고 긴 사랑표현을 했고, 그 사랑표현이 너에게 직접 닿도록 하기 위해 선물을 하기도 했지. 애교도 부려보고 가끔 너한테 관심없는 척 해보기도 했다? 나는 누가봐도 사랑스러운 여자친구가 되어 갔어. 
근데 난 여전히 니 사랑을 기다려. 아직도 니 사랑은 시작되지 않았어. 내가 더 사랑스러워져야 하는걸까? 조금만 조금만 하면서 지금까지 기다렸는데.. 이제 그만해야 하는걸까?
나, 있잖아, 조금만 더 기다릴게. 정말 조금만 더. 
그 전에 사랑을 줘 제발."
174,2017-03-16 17:00:06,40,누나한테 대시 하지마... 내가 남자가 없어서 연애를 안하는게 아냐...여자가 없어서 못하는거지...ㅠㅠ
175,2017-03-16 15:30:06,113,"안녕하세요! 저는 복수전공을 하는 학생입니다.
제가 대숲에 글을 쓰게 된 계기는..
자격지심일지도 모르지만 제가 복수전공을 한다는 이유로 무시당하는 것 같은 느낌을 받아서입니다.
여러분은 비인기학과에서 인기학과를 복수전공하는 사람을 보면 어떤 생각이 드시나요?
수능 점수가 부족해서 서울대 오려고 비인기학과 지원해서 입학하고 학과 세탁하는걸로 보이시나요?
제가 말이 거칠었지만 사실 저는 이 또한 잘못도 아니고 그런 사람도 무시당할 이유가 없다고 생각합니다.
하지만 저는 제 주전공도 정말 좋아하기 때문에 이런 오해를 받고 무시까지 당한다는 느낌을 받을 때 마다 너무 불쾌합니다.
어째서 인기학과의 사람이 다른과를 복수전공하면 멋지다고 하면서 비인기학과의 사람이 다른 과를 복수전공하면 아니꼽게 보시나요?
물론 이렇게 생각하지 않는 분도 많으시고 이렇게 생각해도 티내지 않는 분도 계시지만 티내는 분이 너무 많아서 불쾌합니다..당연히 취업때문에 복수전공한거 아니였냐고 말 하는 사람도 있었구요.
이런 말을 들을 때 마다 저는 제 주전공이 무시당하는 것 같아 기분 나쁘고 왠지 제가 자꾸만 작아지는 것 같아 슬픕니다ㅠㅠ
너무 신경질만 내서 죄송해요.. 
복수전공 하는 사람은 주위에 도움받기도 어렵고 주전공 복수전공 수업 둘 다 공부하기도 힘드러요ㅜㅜ
마무리가 이상하지만 복수전공자분들 모두 화이팅입니다♡"
176,2017-03-16 13:00:06,63,"나는 꽃 선물이 좋다. 꽃은 지지만 그 향기는 오래 남기 때문이다.
나도 아름다운 향기를 남기는 글을 쓰는 사람이고 싶다."
177,2017-03-16 12:30:06,12,"대숲 안녕하세요! 고등학교 졸업한이후 4~5년간 페북 꾸준히 하고있는데 2012년 당시 초창기보다는 지금 너무 많이 오염된거같더라고요...

사소한 질문인데, 요즘 따봉충 페이지들에서 사진들 여러장 올릴때 마지막장은 동영상처리해서 올리는데 왜 그런건가요?"
178,2017-03-16 11:00:07,138,"스타 2 엊그제 샀는데 너무 재밌습니다. 수업 끝나면 맨날 집와서 캠페인 깨거나 협동전하네요.

공강 길면 녹틀타고 또 집와서 협동전 한두판 돌리고 다시 학교갑니다~

어제가 화이트데이던데 여자친구랑 같이 협동전하고싶어요. 

여친이 막 90렙 캐리건으로 캐리해주면 얼마나 좋을까요 ㅠㅠ

근데 여친이 게임을 같이 안해줘요 ㅠㅠㅠㅠ

없어서요ㅠㅠ"
179,2017-03-15 15:02:06,5,서울대학교 중앙동아리중에 다른 춤 동아리는 많은데 왜때문에 K-POP댄스 동아리는 없죠?? ㅠㅠ 방송댄스 짱짱재밌는뎅... 넘나아쉬운것 누가 같이 만들었으면 좋겠당
180,2017-03-15 02:00:06,166,"어느순간부터 나한테 너는 너무 큰 부분이 됐어
근데 너의 일상에서는 내가 점점 작아지고 있는것같아
나 외에 중요한 것들이 하나둘 생기는게 내눈에 보이거든

요즘 난 너한테 서운한게 참 많았어
그런데 너한테 툴툴대는 내 자신이 싫어서, 
나 좀 봐달라고 하는 내가 싫어서,
서운함을 얘기할때마다 당황스러워하는 널 보는게 싫어서,
생각하고 생각하다보니 너한테 너무 기대하고 있는 내가 문제였나 싶더라고
그냥 내가 아무런 기대하지 않는게 가장 쉬운 해결책인것 같더라
그런데 기대하지 않으려 하다보니 너에 대해 하나둘 포기하고 있어
서운함은 줄고있는데 속상함은 늘어만 가

나 앞으로 어떻게 해야되는걸까"
